hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
2142,6,89,10046.0,12557.4,0.6565,mixed
2143,7,89,10290.0,12862.5,0.6811,mixed
2144,8,89,11197.4,13996.8,0.7071,mixed
2145,9,89,10707.9,13384.9,0.733,mixed
2146,10,89,10591.6,13239.5,0.7574,mixed
2147,11,89,10815.0,13518.8,0.7786,mixed
2148,12,89,11396.0,14244.9,0.795,mixed
2149,13,89,10432.1,13040.1,0.8054,mixed
2150,14,89,11191.0,13988.7,0.809,mixed
2151,15,89,11908.5,14885.7,0.8054,mixed
2152,16,89,11713.3,14641.7,0.795,mixed
2153,17,89,11152.2,13940.3,0.7786,mixed
2154,18,89,11293.7,14117.1,0.7574,mixed
2155,19,89,11172.0,13965.0,0.733,mixed
2156,20,89,10589.1,13236.3,0.7071,mixed
2157,21,89,10799.3,13499.1,0.6811,mixed
2158,22,89,10949.9,13687.4,0.6565,mixed
2159,23,89,9897.5,12371.9,0.6341,mixed
2160,0,90,10146.2,12682.8,0.567,mixed
2161,1,90,10118.5,12648.1,0.5748,mixed
2162,2,90,10089.2,12611.5,0.5851,mixed
2163,3,90,10124.2,12655.3,0.5982,mixed
2164,4,90,10267.1,12833.9,0.6146,mixed
2165,5,90,10384.9,12981.1,0.6341,mixed
2166,6,90,10741.1,13426.3,0.6565,mixed
2167,7,90,10658.0,13322.4,0.6811,mixed
2168,8,90,10572.5,13215.6,0.7071,mixed
2169,9,90,10479.7,13099.6,0.733,mixed
2170,10,90,10710.6,13388.3,0.7574,mixed
2171,11,90,11049.6,13812.0,0.7786,mixed
2172,12,90,10806.8,13508.4,0.795,mixed
2173,13,90,11404.1,14255.1,0.8054,mixed
2174,14,90,11249.4,14061.8,0.809,mixed
2175,15,90,11469.8,14337.3,0.8054,mixed
2176,16,90,10829.0,13536.3,0.795,mixed
2177,17,90,10690.3,13362.9,0.7786,mixed
2178,18,90,11234.9,14043.6,0.7574,mixed
2179,19,90,10792.5,13490.6,0.733,mixed
2180,20,90,10564.6,13205.8,0.7071,mixed
2181,21,90,10728.0,13410.0,0.6811,mixed
2182,22,90,10598.5,13248.2,0.6565,mixed
2183,23,90,9900.0,12374.9,0.6341,mixed
2184,0,91,10423.5,13029.4,0.5743,mixed
2185,1,91,9935.7,12419.7,0.5854,mixed
2186,2,91,10644.9,13306.1,0.6001,mixed
2187,3,91,9807.8,12259.8,0.6189,mixed
2188,4,91,10424.1,13030.1,0.6423,mixed
2189,5,91,10397.9,12997.4,0.6701,mixed
2190,6,91,9977.4,12471.8,0.7021,mixed
2191,7,91,10983.5,13729.3,0.7373,mixed
2192,8,91,10312.6,12890.7,0.7744,mixed
2193,9,91,11020.4,13775.4,0.8115,mixed
2194,10,91,11654.3,14567.8,0.8463,mixed
2195,11,91,11240.5,14050.6,0.8765,mixed
2196,12,91,11219.4,14024.2,0.9,mixed
2197,13,91,11880.3,14850.4,0.9149,mixed
2198,14,91,11538.6,14423.2,0.92,mixed
2199,15,91,11460.7,14325.9,0.9149,mixed
2200,16,91,11973.1,14966.4,0.9,mixed
2201,17,91,11022.1,13777.7,0.8765,mixed
2202,18,91,11125.0,13906.3,0.8463,mixed
2203,19,91,11406.6,14258.3,0.8115,mixed
2204,20,91,10539.8,13174.7,0.7744,mixed
2205,21,91,11344.4,14180.5,0.7373,mixed
2206,22,91,10536.9,13171.1,0.7021,mixed
2207,23,91,10730.5,13413.1,0.6701,mixed
2208,0,92,10269.8,12837.2,0.5743,mixed
2209,1,92,10013.6,12517.1,0.5854,mixed
2210,2,92,9982.8,12478.5,0.6001,mixed
2211,3,92,10203.4,12754.2,0.6189,mixed
2212,4,92,10546.5,13183.2,0.6423,mixed
2213,5,92,10146.7,12683.4,0.6701,mixed
2214,6,92,10223.0,12778.8,0.7021,mixed
2215,7,92,11250.4,14062.9,0.7373,mixed
2216,8,92,10703.0,13378.7,0.7744,mixed
2217,9,92,11235.7,14044.7,0.8115,mixed
2218,10,92,11212.1,14015.2,0.8463,mixed
2219,11,92,11368.0,14210.0,0.8765,mixed
2220,12,92,12026.9,15033.6,0.9,mixed
2221,13,92,11572.1,14465.1,0.9149,mixed
2222,14,92,11501.2,14376.4,0.92,mixed
2223,15,92,11507.8,14384.8,0.9149,mixed
2224,16,92,11357.8,14197.3,0.9,mixed
2225,17,92,11192.5,13990.6,0.8765,mixed
2226,18,92,11111.5,13889.4,0.8463,mixed
2227,19,92,11672.4,14590.5,0.8115,mixed
2228,20,92,11177.9,13972.3,0.7744,mixed
2229,21,92,10659.2,13324.0,0.7373,mixed
2230,22,92,10918.2,13647.8,0.7021,mixed
2231,23,92,9958.3,12447.9,0.6701,mixed
2232,0,93,10420.8,13026.1,0.5743,mixed
2233,1,93,10450.5,13063.1,0.5854,mixed
2234,2,93,10807.9,13509.8,0.6001,mixed
2235,3,93,10526.6,13158.2,0.6189,mixed
2236,4,93,10461.2,13076.5,0.6423,mixed
2237,5,93,10861.2,13576.5,0.6701,mixed
2238,6,93,10406.8,13008.5,0.7021,mixed
2239,7,93,10643.0,13303.8,0.7373,mixed
2240,8,93,10923.2,13654.0,0.7744,mixed
2241,9,93,11574.2,14467.7,0.8115,mixed
2242,10,93,10990.9,13738.6,0.8463,mixed
2243,11,93,11092.5,13865.6,0.8765,mixed
2244,12,93,11613.9,14517.3,0.9,mixed
2245,13,93,11851.5,14814.3,0.9149,mixed
2246,14,93,11380.4,14225.5,0.92,mixed
2247,15,93,11835.1,14793.8,0.9149,mixed
2248,16,93,12005.4,15006.8,0.9,mixed
2249,17,93,11833.5,14791.9,0.8765,mixed
2250,18,93,11400.1,14250.1,0.8463,mixed
2251,19,93,11087.4,13859.3,0.8115,mixed
2252,20,93,11514.1,14392.7,0.7744,mixed
2253,21,93,10775.7,13469.7,0.7373,mixed
2254,22,93,10905.1,13631.4,0.7021,mixed
2255,23,93,11070.5,13838.1,0.6701,mixed
2256,0,94,10258.6,12823.2,0.5743,mixed
2257,1,94,9758.7,12198.4,0.5854,mixed
2258,2,94,9751.9,12189.8,0.6001,mixed
2259,3,94,10125.3,12656.7,0.6189,mixed
2260,4,94,10545.6,13182.0,0.6423,mixed
2261,5,94,10595.7,13244.6,0.6701,mixed
2262,6,94,11308.1,14135.2,0.7021,mixed
2263,7,94,10911.3,13639.2,0.7373,mixed
2264,8,94,10836.8,13546.0,0.7744,mixed
2265,9,94,10739.6,13424.5,0.8115,mixed
2266,10,94,11680.0,14600.0,0.8463,mixed
2267,11,94,11420.1,14275.1,0.8765,mixed
2268,12,94,11011.0,13763.7,0.9,mixed
2269,13,94,11609.5,14511.8,0.9149,mixed
2270,14,94,11278.3,14097.9,0.92,mixed
2271,15,94,11453.6,14317.0,0.9149,mixed
2272,16,94,11534.2,14417.7,0.9,mixed
2273,17,94,11112.0,13889.9,0.8765,mixed
2274,18,94,11115.5,13894.4,0.8463,mixed
2275,19,94,10869.4,13586.8,0.8115,mixed
2276,20,94,10708.8,13386.0,0.7744,mixed
2277,21,94,10445.1,13056.3,0.7373,mixed
2278,22,94,10452.3,13065.3,0.7021,mixed
2279,23,94,10175.5,12719.4,0.6701,mixed
2280,0,95,10183.9,12729.9,0.5743,mixed
2281,1,95,10120.2,12650.2,0.5854,mixed
2282,2,95,10491.4,13114.2,0.6001,mixed
2283,3,95,10794.8,13493.5,0.6189,mixed
2284,4,95,10535.6,13169.5,0.6423,mixed
2285,5,95,10597.2,13246.5,0.6701,mixed
2286,6,95,10841.4,13551.8,0.7021,mixed
2287,7,95,10921.5,13651.9,0.7373,mixed
2288,8,95,10960.8,13700.9,0.7744,mixed
2289,9,95,11107.9,13884.8,0.8115,mixed
2290,10,95,10934.8,13668.5,0.8463,mixed
2291,11,95,11709.6,14637.0,0.8765,mixed
2292,12,95,11521.2,14401.5,0.9,mixed
2293,13,95,12106.2,15132.8,0.9149,mixed
2294,14,95,11944.8,14931.0,0.92,mixed
2295,15,95,11383.9,14229.8,0.9149,mixed
2296,16,95,11963.3,14954.2,0.9,mixed
2297,17,95,10544.7,13180.8,0.8765,mixed
2298,18,95,11933.8,14917.2,0.8463,mixed
2299,19,95,10671.2,13339.0,0.8115,mixed
2300,20,95,11106.8,13883.5,0.7744,mixed
2301,21,95,10908.9,13636.1,0.7373,mixed
2302,22,95,10963.4,13704.3,0.7021,mixed
2303,23,95,10353.1,12941.3,0.6701,mixed
2304,0,96,9331.7,11664.6,0.567,mixed
2305,1,96,9911.6,12389.5,0.5748,mixed
2306,2,96,9991.9,12489.9,0.5851,mixed
2307,3,96,9497.7,11872.1,0.5982,mixed
2308,4,96,10210.1,12762.7,0.6146,mixed
2309,5,96,9955.5,12444.4,0.6341,mixed
2310,6,96,10594.7,13243.4,0.6565,mixed
2311,7,96,10430.2,13037.7,0.6811,mixed
2312,8,96,11254.5,14068.2,0.7071,mixed
2313,9,96,10667.9,13334.9,0.733,mixed
2314,10,96,11004.9,13756.1,0.7574,mixed
2315,11,96,10893.6,13617.0,0.7786,mixed
2316,12,96,10503.0,13128.7,0.795,mixed
2317,13,96,11021.3,13776.6,0.8054,mixed
2318,14,96,11357.1,14196.4,0.809,mixed
2319,15,96,11289.7,14112.1,0.8054,mixed
2320,16,96,10943.5,13679.4,0.795,mixed
2321,17,96,10484.5,13105.7,0.7786,mixed
2322,18,96,11074.6,13843.3,0.7574,mixed
2323,19,96,10885.8,13607.3,0.733,mixed
2324,20,96,10898.1,13622.7,0.7071,mixed
2325,21,96,10421.3,13026.7,0.6811,mixed
2326,22,96,9867.2,12334.0,0.6565,mixed
2327,23,96,10452.2,13065.3,0.6341,mixed
2328,0,97,9970.9,12463.7,0.567,mixed
2329,1,97,10427.8,13034.8,0.5748,mixed
2330,2,97,10066.7,12583.4,0.5851,mixed
2331,3,97,10106.0,12632.5,0.5982,mixed
2332,4,97,10323.9,12904.8,0.6146,mixed
2333,5,97,10103.3,12629.1,0.6341,mixed
2334,6,97,10191.2,12739.0,0.6565,mixed
2335,7,97,10476.9,13096.1,0.6811,mixed
2336,8,97,10335.7,12919.6,0.7071,mixed
2337,9,97,10676.7,13345.8,0.733,mixed
2338,10,97,11496.8,14371.0,0.7574,mixed
2339,11,97,11306.6,14133.3,0.7786,mixed
2340,12,97,11142.6,13928.3,0.795,mixed
2341,13,97,11605.6,14507.0,0.8054,mixed
2342,14,97,10831.3,13539.1,0.809,mixed
2343,15,97,11917.9,14897.4,0.8054,mixed
2344,16,97,10888.1,13610.1,0.795,mixed
2345,17,97,11622.8,14528.5,0.7786,mixed
2346,18,97,11516.3,14395.3,0.7574,mixed
2347,19,97,10185.1,12731.4,0.733,mixed
2348,20,97,11097.0,13871.3,0.7071,mixed
2349,21,97,10418.2,13022.8,0.6811,mixed
2350,22,97,10215.2,12769.1,0.6565,mixed
2351,23,97,10449.4,13061.8,0.6341,mixed
2352,0,98,9705.2,12131.5,0.5743,mixed
2353,1,98,10211.1,12763.9,0.5854,mixed
2354,2,98,9842.5,12303.1,0.6001,mixed
2355,3,98,10270.8,12838.5,0.6189,mixed
2356,4,98,10739.4,13424.3,0.6423,mixed
2357,5,98,10577.4,13221.8,0.6701,mixed
2358,6,98,10491.4,13114.3,0.7021,mixed
2359,7,98,10945.7,13682.1,0.7373,mixed
2360,8,98,10482.5,13103.1,0.7744,mixed
2361,9,98,10837.8,13547.3,0.8115,mixed
2362,10,98,11134.9,13918.7,0.8463,mixed
2363,11,98,11691.8,14614.7,0.8765,mixed
2364,12,98,11672.4,14590.5,0.9,mixed
2365,13,98,11788.0,14735.0,0.9149,mixed
2366,14,98,11616.0,14520.1,0.92,mixed
2367,15,98,11327.4,14159.3,0.9149,mixed
2368,16,98,12046.9,15058.6,0.9,mixed
2369,17,98,11183.0,13978.8,0.8765,mixed
2370,18,98,11422.4,14278.0,0.8463,mixed
2371,19,98,11080.2,13850.3,0.8115,mixed
2372,20,98,11129.1,13911.4,0.7744,mixed
2373,21,98,10575.1,13218.9,0.7373,mixed
2374,22,98,10940.8,13676.0,0.7021,mixed
2375,23,98,10888.5,13610.6,0.6701,mixed
2376,0,99,10305.4,12881.8,0.5743,mixed
2377,1,99,10107.2,12634.0,0.5854,mixed
2378,2,99,9996.1,12495.2,0.6001,mixed
2379,3,99,11081.5,13851.9,0.6189,mixed
2380,4,99,10018.6,12523.2,0.6423,mixed
2381,5,99,10732.6,13415.7,0.6701,mixed
2382,6,99,10711.8,13389.7,0.7021,mixed
2383,7,99,10750.6,13438.2,0.7373,mixed
2384,8,99,11005.1,13756.3,0.7744,mixed
2385,9,99,10947.5,13684.3,0.8115,mixed
2386,10,99,11425.1,14281.3,0.8463,mixed
2387,11,99,11530.7,14413.4,0.8765,mixed
2388,12,99,12458.4,15573.0,0.9,mixed
2389,13,99,11974.4,14968.0,0.9149,mixed
2390,14,99,11805.5,14756.9,0.92,mixed
2391,15,99,11802.0,14752.6,0.9149,mixed
2392,16,99,12168.4,15210.5,0.9,mixed
2393,17,99,11089.6,13862.0,0.8765,mixed
2394,18,99,11218.7,14023.4,0.8463,mixed
2395,19,99,10481.5,13101.9,0.8115,mixed
2396,20,99,11127.7,13909.7,0.7744,mixed
2397,21,99,11044.8,13806.0,0.7373,mixed
2398,22,99,10289.1,12861.4,0.7021,mixed
2399,23,99,10906.3,13632.9,0.6701,mixed
2400,0,100,9792.0,12240.0,0.5743,mixed
2401,1,100,9956.2,12445.3,0.5854,mixed
2402,2,100,10164.7,12705.8,0.6001,mixed
2403,3,100,10705.2,13381.5,0.6189,mixed
2404,4,100,10059.9,12574.9,0.6423,mixed
2405,5,100,10547.5,13184.4,0.6701,mixed
2406,6,100,10852.4,13565.5,0.7021,mixed
2407,7,100,10954.5,13693.1,0.7373,mixed
2408,8,100,11143.0,13928.8,0.7744,mixed
2409,9,100,11371.6,14214.5,0.8115,mixed
2410,10,100,11092.8,13866.0,0.8463,mixed
2411,11,100,12000.5,15000.6,0.8765,mixed
2412,12,100,11493.6,14367.0,0.9,mixed
2413,13,100,11516.8,14396.1,0.9149,mixed
2414,14,100,12095.6,15119.5,0.92,mixed
2415,15,100,11382.2,14227.8,0.9149,mixed
2416,16,100,11642.8,14553.5,0.9,mixed
2417,17,100,11174.4,13968.1,0.8765,mixed
2418,18,100,12133.1,15166.4,0.8463,mixed
2419,19,100,11887.6,14859.5,0.8115,mixed
2420,20,100,10908.1,13635.1,0.7744,mixed
2421,21,100,10938.7,13673.4,0.7373,mixed
2422,22,100,10607.5,13259.4,0.7021,mixed
2423,23,100,10346.8,12933.5,0.6701,mixed
2424,0,101,10043.7,12554.7,0.5743,mixed
2425,1,101,10047.3,12559.2,0.5854,mixed
2426,2,101,9666.3,12082.9,0.6001,mixed
2427,3,101,10297.2,12871.5,0.6189,mixed
2428,4,101,10312.7,12890.8,0.6423,mixed
2429,5,101,10554.1,13192.6,0.6701,mixed
2430,6,101,10581.2,13226.5,0.7021,mixed
2431,7,101,10654.3,13317.9,0.7373,mixed
2432,8,101,11231.5,14039.4,0.7744,mixed
2433,9,101,11295.4,14119.3,0.8115,mixed
2434,10,101,11753.0,14691.3,0.8463,mixed
2435,11,101,11591.7,14489.6,0.8765,mixed
2436,12,101,11463.7,14329.6,0.9,mixed
2437,13,101,11816.4,14770.5,0.9149,mixed
2438,14,101,10934.8,13668.5,0.92,mixed
2439,15,101,12333.9,15417.4,0.9149,mixed
2440,16,101,11626.9,14533.7,0.9,mixed
2441,17,101,12170.7,15213.3,0.8765,mixed
2442,18,101,10986.4,13732.9,0.8463,mixed
2443,19,101,10744.9,13431.1,0.8115,mixed
2444,20,101,11064.4,13830.5,0.7744,mixed
2445,21,101,10887.9,13609.9,0.7373,mixed
2446,22,101,10713.5,13391.9,0.7021,mixed
2447,23,101,10514.5,13143.1,0.6701,mixed
2448,0,102,9819.2,12274.0,0.5743,mixed
2449,1,102,9611.3,12014.2,0.5854,mixed
2450,2,102,10214.4,12768.0,0.6001,mixed
2451,3,102,9823.4,12279.3,0.6189,mixed
2452,4,102,9899.2,12374.0,0.6423,mixed
2453,5,102,10336.8,12921.0,0.6701,mixed
2454,6,102,10742.9,13428.6,0.7021,mixed
2455,7,102,11413.1,14266.3,0.7373,mixed
2456,8,102,11265.8,14082.2,0.7744,mixed
2457,9,102,11595.7,14494.6,0.8115,mixed
2458,10,102,11501.8,14377.2,0.8463,mixed
2459,11,102,11547.8,14434.8,0.8765,mixed
2460,12,102,12398.9,15498.7,0.9,mixed
2461,13,102,11141.3,13926.6,0.9149,mixed
2462,14,102,11481.5,14351.8,0.92,mixed
2463,15,102,11485.1,14356.3,0.9149,mixed
2464,16,102,11841.2,14801.4,0.9,mixed
2465,17,102,11086.7,13858.4,0.8765,mixed
2466,18,102,11538.9,14423.6,0.8463,mixed
2467,19,102,11311.0,14138.7,0.8115,mixed
2468,20,102,11211.3,14014.1,0.7744,mixed
2469,21,102,11027.7,13784.7,0.7373,mixed
2470,22,102,11095.3,13869.2,0.7021,mixed
2471,23,102,10440.7,13050.9,0.6701,mixed
2472,0,103,10132.3,12665.4,0.567,mixed
2473,1,103,9788.7,12235.9,0.5748,mixed
2474,2,103,9766.9,12208.7,0.5851,mixed
2475,3,103,10655.6,13319.5,0.5982,mixed
2476,4,103,9947.8,12434.8,0.6146,mixed
2477,5,103,10485.4,13106.8,0.6341,mixed
2478,6,103,10557.9,13197.4,0.6565,mixed
2479,7,103,10878.1,13597.7,0.6811,mixed
2480,8,103,10100.4,12625.5,0.7071,mixed
2481,9,103,11038.0,13797.5,0.733,mixed
2482,10,103,10845.7,13557.1,0.7574,mixed
2483,11,103,10766.4,13458.0,0.7786,mixed
2484,12,103,10957.5,13696.9,0.795,mixed
2485,13,103,11434.3,14292.9,0.8054,mixed
2486,14,103,11349.8,14187.2,0.809,mixed
2487,15,103,11046.8,13808.6,0.8054,mixed
2488,16,103,10663.3,13329.2,0.795,mixed
2489,17,103,10612.2,13265.3,0.7786,mixed
2490,18,103,11110.0,13887.5,0.7574,mixed
2491,19,103,10338.4,12923.1,0.733,mixed
2492,20,103,10591.5,13239.4,0.7071,mixed
2493,21,103,11352.9,14191.1,0.6811,mixed
2494,22,103,10535.6,13169.5,0.6565,mixed
2495,23,103,10516.6,13145.7,0.6341,mixed
2496,0,104,9656.2,12070.2,0.567,mixed
2497,1,104,9641.4,12051.7,0.5748,mixed
2498,2,104,10298.2,12872.7,0.5851,mixed
2499,3,104,10034.1,12542.6,0.5982,mixed
2500,4,104,10555.2,13194.1,0.6146,mixed
2501,5,104,10331.7,12914.6,0.6341,mixed
2502,6,104,11501.1,14376.4,0.6565,mixed
2503,7,104,10358.8,12948.6,0.6811,mixed
2504,8,104,10753.3,13441.6,0.7071,mixed
2505,9,104,10494.4,13118.0,0.733,mixed
2506,10,104,11233.6,14042.0,0.7574,mixed
2507,11,104,11141.5,13926.8,0.7786,mixed
2508,12,104,10755.4,13444.2,0.795,mixed
2509,13,104,11017.1,13771.4,0.8054,mixed
2510,14,104,11596.5,14495.6,0.809,mixed
2511,15,104,11539.1,14423.9,0.8054,mixed
2512,16,104,10605.3,13256.6,0.795,mixed
2513,17,104,10843.3,13554.2,0.7786,mixed
2514,18,104,11490.8,14363.6,0.7574,mixed
2515,19,104,10728.9,13411.1,0.733,mixed
2516,20,104,10719.6,13399.5,0.7071,mixed
2517,21,104,10863.0,13578.7,0.6811,mixed
2518,22,104,10008.2,12510.2,0.6565,mixed
2519,23,104,10028.4,12535.5,0.6341,mixed
2520,0,105,9940.7,12425.8,0.5743,mixed
2521,1,105,10453.3,13066.7,0.5854,mixed
2522,2,105,10468.6,13085.7,0.6001,mixed
2523,3,105,10467.8,13084.8,0.6189,mixed
2524,4,105,10313.6,12892.1,0.6423,mixed
2525,5,105,10841.9,13552.3,0.6701,mixed
2526,6,105,10589.1,13236.4,0.7021,mixed
2527,7,105,10989.8,13737.3,0.7373,mixed
2528,8,105,11276.5,14095.7,0.7744,mixed
2529,9,105,11716.9,14646.2,0.8115,mixed
2530,10,105,11295.3,14119.2,0.8463,mixed
2531,11,105,11332.1,14165.2,0.8765,mixed
2532,12,105,12014.7,15018.3,0.9,mixed
2533,13,105,12114.0,15142.5,0.9149,mixed
2534,14,105,11471.0,14338.7,0.92,mixed
2535,15,105,11251.9,14064.9,0.9149,mixed
2536,16,105,11988.4,14985.4,0.9,mixed
2537,17,105,10893.8,13617.3,0.8765,mixed
2538,18,105,10741.5,13426.9,0.8463,mixed
2539,19,105,11061.5,13826.9,0.8115,mixed
2540,20,105,10977.9,13722.4,0.7744,mixed
2541,21,105,10428.3,13035.3,0.7373,mixed
2542,22,105,10676.5,13345.6,0.7021,mixed
2543,23,105,10539.8,13174.7,0.6701,mixed
2544,0,106,9863.6,12329.5,0.5743,mixed
2545,1,106,10673.3,13341.6,0.5854,mixed
2546,2,106,10258.9,12823.7,0.6001,mixed
2547,3,106,10562.4,13203.0,0.6189,mixed
2548,4,106,9874.7,12343.4,0.6423,mixed
2549,5,106,9996.7,12495.8,0.6701,mixed
2550,6,106,10752.3,13440.3,0.7021,mixed
2551,7,106,11370.1,14212.6,0.7373,mixed
2552,8,106,10612.7,13265.8,0.7744,mixed
2553,9,106,11165.5,13956.8,0.8115,mixed
2554,10,106,10862.6,13578.2,0.8463,mixed
2555,11,106,11175.9,13969.9,0.8765,mixed
2556,12,106,11598.8,14498.5,0.9,mixed
2557,13,106,11430.3,14287.8,0.9149,mixed
2558,14,106,11170.3,13962.8,0.92,mixed
2559,15,106,11139.5,13924.4,0.9149,mixed
2560,16,106,10879.5,13599.4,0.9,mixed
2561,17,106,11585.4,14481.8,0.8765,mixed
2562,18,106,11482.8,14353.5,0.8463,mixed
2563,19,106,11315.3,14144.1,0.8115,mixed
2564,20,106,10645.8,13307.2,0.7744,mixed
2565,21,106,11095.8,13869.8,0.7373,mixed
2566,22,106,10830.8,13538.5,0.7021,mixed
2567,23,106,10458.5,13073.1,0.6701,mixed
2568,0,107,9960.7,12450.9,0.5743,mixed
2569,1,107,9863.7,12329.6,0.5854,mixed
2570,2,107,10186.7,12733.4,0.6001,mixed
2571,3,107,10712.2,13390.3,0.6189,mixed
2572,4,107,10678.3,13347.8,0.6423,mixed
2573,5,107,10375.8,12969.7,0.6701,mixed
2574,6,107,10777.3,13471.6,0.7021,mixed
2575,7,107,10414.9,13018.6,0.7373,mixed
2576,8,107,11184.0,13980.0,0.7744,mixed
2577,9,107,10840.5,13550.6,0.8115,mixed
2578,10,107,11514.2,14392.7,0.8463,mixed
2579,11,107,12439.5,15549.4,0.8765,mixed
2580,12,107,11334.8,14168.5,0.9,mixed
2581,13,107,12600.0,15750.0,0.9149,mixed
2582,14,107,11796.7,14745.9,0.92,mixed
2583,15,107,11340.8,14176.0,0.9149,mixed
2584,16,107,11256.8,14071.0,0.9,mixed
2585,17,107,12232.5,15290.6,0.8765,mixed
2586,18,107,11447.4,14309.2,0.8463,mixed
2587,19,107,10928.8,13661.0,0.8115,mixed
2588,20,107,10877.5,13596.8,0.7744,mixed
2589,21,107,10910.0,13637.5,0.7373,mixed
2590,22,107,10603.1,13253.9,0.7021,mixed
2591,23,107,10564.7,13205.8,0.6701,mixed
2592,0,108,10540.3,13175.4,0.5743,mixed
2593,1,108,9719.2,12149.0,0.5854,mixed
2594,2,108,10324.2,12905.3,0.6001,mixed
2595,3,108,10194.2,12742.8,0.6189,mixed
2596,4,108,10171.2,12714.0,0.6423,mixed
2597,5,108,10792.5,13490.6,0.6701,mixed
2598,6,108,10140.9,12676.1,0.7021,mixed
2599,7,108,10006.1,12507.7,0.7373,mixed
2600,8,108,11018.0,13772.5,0.7744,mixed
2601,9,108,11071.5,13839.4,0.8115,mixed
2602,10,108,10822.7,13528.4,0.8463,mixed
2603,11,108,10836.0,13545.0,0.8765,mixed
2604,12,108,12199.9,15249.9,0.9,mixed
2605,13,108,11762.9,14703.6,0.9149,mixed
2606,14,108,11632.5,14540.6,0.92,mixed
2607,15,108,12365.8,15457.2,0.9149,mixed
2608,16,108,11885.6,14857.0,0.9,mixed
2609,17,108,12028.4,15035.5,0.8765,mixed
2610,18,108,10881.2,13601.6,0.8463,mixed
2611,19,108,10711.6,13389.5,0.8115,mixed
2612,20,108,11146.9,13933.6,0.7744,mixed
2613,21,108,10904.7,13630.9,0.7373,mixed
2614,22,108,11003.5,13754.4,0.7021,mixed
2615,23,108,9944.6,12430.8,0.6701,mixed
2616,0,109,10219.1,12773.8,0.5743,mixed
2617,1,109,10358.2,12947.7,0.5854,mixed
2618,2,109,10412.8,13016.0,0.6001,mixed
2619,3,109,10091.9,12614.9,0.6189,mixed
2620,4,109,10486.4,13108.0,0.6423,mixed
2621,5,109,10212.9,12766.1,0.6701,mixed
2622,6,109,10512.7,13140.8,0.7021,mixed
2623,7,109,10433.8,13042.2,0.7373,mixed
2624,8,109,10695.2,13369.0,0.7744,mixed
2625,9,109,11037.3,13796.6,0.8115,mixed
2626,10,109,11114.4,13893.0,0.8463,mixed
2627,11,109,11162.1,13952.7,0.8765,mixed
2628,12,109,11082.4,13853.0,0.9,mixed
2629,13,109,12284.3,15355.3,0.9149,mixed
2630,14,109,11451.0,14313.8,0.92,mixed
2631,15,109,11716.6,14645.7,0.9149,mixed
2632,16,109,10923.5,13654.4,0.9,mixed
2633,17,109,11887.3,14859.2,0.8765,mixed
2634,18,109,11337.1,14171.4,0.8463,mixed
2635,19,109,10969.6,13712.0,0.8115,mixed
2636,20,109,10801.4,13501.7,0.7744,mixed
2637,21,109,11051.7,13814.6,0.7373,mixed
2638,22,109,9666.3,12082.8,0.7021,mixed
2639,23,109,10197.6,12747.0,0.6701,mixed
2640,0,110,9938.0,12422.5,0.567,mixed
2641,1,110,9970.7,12463.4,0.5748,mixed
2642,2,110,10814.0,13517.5,0.5851,mixed
2643,3,110,10017.3,12521.6,0.5982,mixed
2644,4,110,10499.1,13123.9,0.6146,mixed
2645,5,110,10846.6,13558.3,0.6341,mixed
2646,6,110,10601.4,13251.7,0.6565,mixed
2647,7,110,10295.3,12869.2,0.6811,mixed
2648,8,110,10219.6,12774.5,0.7071,mixed
2649,9,110,10991.0,13738.7,0.733,mixed
2650,10,110,11400.8,14251.0,0.7574,mixed
2651,11,110,11143.3,13929.1,0.7786,mixed
2652,12,110,11449.2,14311.4,0.795,mixed
2653,13,110,11951.7,14939.6,0.8054,mixed
2654,14,110,11385.1,14231.4,0.809,mixed
2655,15,110,10723.2,13404.1,0.8054,mixed
2656,16,110,11057.5,13821.9,0.795,mixed
2657,17,110,11414.4,14268.0,0.7786,mixed
2658,18,110,10783.5,13479.4,0.7574,mixed
2659,19,110,11236.2,14045.2,0.733,mixed
2660,20,110,10607.8,13259.8,0.7071,mixed
2661,21,110,10613.1,13266.4,0.6811,mixed
2662,22,110,10283.0,12853.7,0.6565,mixed
2663,23,110,10336.8,12920.9,0.6341,mixed
2664,0,111,10037.2,12546.5,0.567,mixed
2665,1,111,9526.9,11908.6,0.5748,mixed
2666,2,111,9924.8,12406.0,0.5851,mixed
2667,3,111,9745.4,12181.7,0.5982,mixed
2668,4,111,10071.7,12589.6,0.6146,mixed
2669,5,111,10042.1,12552.6,0.6341,mixed
2670,6,111,10707.8,13384.7,0.6565,mixed
2671,7,111,10830.3,13537.9,0.6811,mixed
2672,8,111,10807.9,13509.8,0.7071,mixed
2673,9,111,10341.7,12927.1,0.733,mixed
2674,10,111,10832.6,13540.8,0.7574,mixed
2675,11,111,10520.6,13150.7,0.7786,mixed
2676,12,111,10991.8,13739.8,0.795,mixed
2677,13,111,11304.8,14131.0,0.8054,mixed
2678,14,111,11436.7,14295.8,0.809,mixed
2679,15,111,11246.7,14058.4,0.8054,mixed
2680,16,111,11457.4,14321.8,0.795,mixed
2681,17,111,11049.1,13811.4,0.7786,mixed
