hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
2445,21,101,16462.9,19755.5,0.8911,ai_heavy
2446,22,101,15560.6,18672.8,0.874,ai_heavy
2447,23,101,16576.1,19891.3,0.8584,ai_heavy
2448,0,102,16423.1,19707.7,0.8118,ai_heavy
2449,1,102,16542.6,19851.1,0.8172,ai_heavy
2450,2,102,16240.6,19488.8,0.8244,ai_heavy
2451,3,102,16433.8,19720.6,0.8335,ai_heavy
2452,4,102,17222.0,20666.4,0.8449,ai_heavy
2453,5,102,16060.0,19272.0,0.8584,ai_heavy
2454,6,102,15747.2,18896.6,0.874,ai_heavy
2455,7,102,15562.1,18674.6,0.8911,ai_heavy
2456,8,102,17233.8,20680.5,0.9092,ai_heavy
2457,9,102,17301.9,20762.3,0.9272,ai_heavy
2458,10,102,16027.8,19233.4,0.9441,ai_heavy
2459,11,102,16172.2,19406.6,0.9588,ai_heavy
2460,12,102,16409.0,19690.8,0.9703,ai_heavy
2461,13,102,17203.0,20643.7,0.9775,ai_heavy
2462,14,102,15960.5,19152.6,0.98,ai_heavy
2463,15,102,15614.6,18737.5,0.9775,ai_heavy
2464,16,102,17500.0,21000.0,0.9703,ai_heavy
2465,17,102,16687.9,20025.4,0.9588,ai_heavy
2466,18,102,16709.8,20051.8,0.9441,ai_heavy
2467,19,102,16329.0,19594.8,0.9272,ai_heavy
2468,20,102,16600.3,19920.3,0.9092,ai_heavy
2469,21,102,15571.8,18686.2,0.8911,ai_heavy
2470,22,102,15847.0,19016.4,0.874,ai_heavy
2471,23,102,16257.7,19509.3,0.8584,ai_heavy
2472,0,103,14950.6,17940.7,0.8083,ai_heavy
2473,1,103,15910.1,19092.1,0.812,ai_heavy
2474,2,103,15896.5,19075.8,0.8171,ai_heavy
2475,3,103,15946.8,19136.2,0.8235,ai_heavy
2476,4,103,15852.3,19022.8,0.8314,ai_heavy
2477,5,103,15667.1,18800.5,0.8409,ai_heavy
2478,6,103,15300.3,18360.4,0.8518,ai_heavy
2479,7,103,16294.5,19553.4,0.8638,ai_heavy
2480,8,103,16118.6,19342.3,0.8764,ai_heavy
2481,9,103,15633.3,18759.9,0.889,ai_heavy
2482,10,103,16375.2,19650.3,0.9009,ai_heavy
2483,11,103,16233.1,19479.8,0.9112,ai_heavy
2484,12,103,16177.2,19412.6,0.9192,ai_heavy
2485,13,103,15358.0,18429.6,0.9243,ai_heavy
2486,14,103,16762.6,20115.1,0.926,ai_heavy
2487,15,103,15813.1,18975.7,0.9243,ai_heavy
2488,16,103,16435.2,19722.2,0.9192,ai_heavy
2489,17,103,15980.9,19177.1,0.9112,ai_heavy
2490,18,103,16154.0,19384.8,0.9009,ai_heavy
2491,19,103,16869.7,20243.7,0.889,ai_heavy
2492,20,103,16524.4,19829.3,0.8764,ai_heavy
2493,21,103,16774.0,20128.8,0.8638,ai_heavy
2494,22,103,16345.4,19614.5,0.8518,ai_heavy
2495,23,103,16341.5,19609.8,0.8409,ai_heavy
2496,0,104,15186.3,18223.6,0.8083,ai_heavy
2497,1,104,15902.9,19083.5,0.812,ai_heavy
2498,2,104,15963.6,19156.4,0.8171,ai_heavy
2499,3,104,16683.7,20020.5,0.8235,ai_heavy
2500,4,104,15874.0,19048.8,0.8314,ai_heavy
2501,5,104,16277.9,19533.5,0.8409,ai_heavy
2502,6,104,16294.6,19553.6,0.8518,ai_heavy
2503,7,104,16787.5,20145.0,0.8638,ai_heavy
2504,8,104,16199.8,19439.7,0.8764,ai_heavy
2505,9,104,16711.0,20053.2,0.889,ai_heavy
2506,10,104,15508.6,18610.3,0.9009,ai_heavy
2507,11,104,15585.0,18702.0,0.9112,ai_heavy
2508,12,104,15280.4,18336.4,0.9192,ai_heavy
2509,13,104,16807.7,20169.2,0.9243,ai_heavy
2510,14,104,16758.1,20109.8,0.926,ai_heavy
2511,15,104,16862.3,20234.8,0.9243,ai_heavy
2512,16,104,16070.7,19284.8,0.9192,ai_heavy
2513,17,104,16101.2,19321.4,0.9112,ai_heavy
2514,18,104,16285.2,19542.3,0.9009,ai_heavy
2515,19,104,17012.3,20414.7,0.889,ai_heavy
2516,20,104,17091.5,20509.9,0.8764,ai_heavy
2517,21,104,16610.4,19932.4,0.8638,ai_heavy
2518,22,104,16345.7,19614.9,0.8518,ai_heavy
2519,23,104,16796.6,20155.9,0.8409,ai_heavy
2520,0,105,15931.9,19118.3,0.8118,ai_heavy
2521,1,105,15884.1,19060.9,0.8172,ai_heavy
2522,2,105,16033.5,19240.2,0.8244,ai_heavy
2523,3,105,15652.2,18782.6,0.8335,ai_heavy
2524,4,105,16077.7,19293.2,0.8449,ai_heavy
2525,5,105,15663.3,18796.0,0.8584,ai_heavy
2526,6,105,16757.1,20108.5,0.874,ai_heavy
2527,7,105,16578.9,19894.7,0.8911,ai_heavy
2528,8,105,17073.6,20488.3,0.9092,ai_heavy
2529,9,105,15627.0,18752.4,0.9272,ai_heavy
2530,10,105,17425.6,20910.7,0.9441,ai_heavy
2531,11,105,15753.0,18903.6,0.9588,ai_heavy
2532,12,105,15974.4,19169.2,0.9703,ai_heavy
2533,13,105,16284.5,19541.5,0.9775,ai_heavy
2534,14,105,17253.0,20703.6,0.98,ai_heavy
2535,15,105,16705.9,20047.1,0.9775,ai_heavy
2536,16,105,16448.8,19738.6,0.9703,ai_heavy
2537,17,105,16139.8,19367.8,0.9588,ai_heavy
2538,18,105,15804.6,18965.6,0.9441,ai_heavy
2539,19,105,16988.3,20386.0,0.9272,ai_heavy
2540,20,105,16763.7,20116.5,0.9092,ai_heavy
2541,21,105,16974.7,20369.7,0.8911,ai_heavy
2542,22,105,16450.7,19740.8,0.874,ai_heavy
2543,23,105,14922.0,17906.4,0.8584,ai_heavy
2544,0,106,15455.7,18546.8,0.8118,ai_heavy
2545,1,106,16296.8,19556.1,0.8172,ai_heavy
2546,2,106,15917.3,19100.8,0.8244,ai_heavy
2547,3,106,15855.3,19026.3,0.8335,ai_heavy
2548,4,106,15627.6,18753.1,0.8449,ai_heavy
2549,5,106,16667.3,20000.8,0.8584,ai_heavy
2550,6,106,16479.7,19775.6,0.874,ai_heavy
2551,7,106,16558.1,19869.8,0.8911,ai_heavy
2552,8,106,16060.3,19272.4,0.9092,ai_heavy
2553,9,106,16516.9,19820.3,0.9272,ai_heavy
2554,10,106,15823.5,18988.2,0.9441,ai_heavy
2555,11,106,16468.5,19762.2,0.9588,ai_heavy
2556,12,106,15313.4,18376.1,0.9703,ai_heavy
2557,13,106,15813.0,18975.6,0.9775,ai_heavy
2558,14,106,16441.1,19729.4,0.98,ai_heavy
2559,15,106,17500.0,21000.0,0.9775,ai_heavy
2560,16,106,15674.9,18809.9,0.9703,ai_heavy
2561,17,106,15916.1,19099.4,0.9588,ai_heavy
2562,18,106,16592.3,19910.8,0.9441,ai_heavy
2563,19,106,17302.2,20762.6,0.9272,ai_heavy
2564,20,106,16470.8,19764.9,0.9092,ai_heavy
2565,21,106,16656.5,19987.8,0.8911,ai_heavy
2566,22,106,16092.5,19311.0,0.874,ai_heavy
2567,23,106,15958.3,19150.0,0.8584,ai_heavy
2568,0,107,16094.7,19313.6,0.8118,ai_heavy
2569,1,107,15755.2,18906.2,0.8172,ai_heavy
2570,2,107,16445.6,19734.7,0.8244,ai_heavy
2571,3,107,15348.6,18418.3,0.8335,ai_heavy
2572,4,107,16594.1,19912.9,0.8449,ai_heavy
2573,5,107,16225.7,19470.8,0.8584,ai_heavy
2574,6,107,16152.4,19382.9,0.874,ai_heavy
2575,7,107,15508.8,18610.6,0.8911,ai_heavy
2576,8,107,15890.3,19068.3,0.9092,ai_heavy
2577,9,107,17020.9,20425.0,0.9272,ai_heavy
2578,10,107,16381.9,19658.3,0.9441,ai_heavy
2579,11,107,16671.0,20005.2,0.9588,ai_heavy
2580,12,107,16132.8,19359.4,0.9703,ai_heavy
2581,13,107,16579.1,19895.0,0.9775,ai_heavy
2582,14,107,15918.3,19101.9,0.98,ai_heavy
2583,15,107,16643.3,19972.0,0.9775,ai_heavy
2584,16,107,16754.3,20105.2,0.9703,ai_heavy
2585,17,107,16691.9,20030.3,0.9588,ai_heavy
2586,18,107,16038.2,19245.9,0.9441,ai_heavy
2587,19,107,16261.5,19513.8,0.9272,ai_heavy
2588,20,107,16635.3,19962.4,0.9092,ai_heavy
2589,21,107,16209.4,19451.3,0.8911,ai_heavy
2590,22,107,16117.0,19340.5,0.874,ai_heavy
2591,23,107,17132.0,20558.5,0.8584,ai_heavy
2592,0,108,15597.1,18716.5,0.8118,ai_heavy
2593,1,108,16593.6,19912.3,0.8172,ai_heavy
2594,2,108,15538.3,18645.9,0.8244,ai_heavy
2595,3,108,16442.4,19730.9,0.8335,ai_heavy
2596,4,108,16505.9,19807.1,0.8449,ai_heavy
2597,5,108,15958.5,19150.1,0.8584,ai_heavy
2598,6,108,15663.4,18796.1,0.874,ai_heavy
2599,7,108,15348.6,18418.3,0.8911,ai_heavy
2600,8,108,16069.4,19283.3,0.9092,ai_heavy
2601,9,108,16689.4,20027.3,0.9272,ai_heavy
2602,10,108,15952.2,19142.6,0.9441,ai_heavy
2603,11,108,16581.0,19897.2,0.9588,ai_heavy
2604,12,108,15836.1,19003.3,0.9703,ai_heavy
2605,13,108,16477.2,19772.6,0.9775,ai_heavy
2606,14,108,16030.4,19236.5,0.98,ai_heavy
2607,15,108,16554.8,19865.7,0.9775,ai_heavy
2608,16,108,16321.0,19585.2,0.9703,ai_heavy
2609,17,108,15942.5,19131.0,0.9588,ai_heavy
2610,18,108,16159.3,19391.1,0.9441,ai_heavy
2611,19,108,15969.6,19163.5,0.9272,ai_heavy
2612,20,108,15726.2,18871.4,0.9092,ai_heavy
2613,21,108,16842.8,20211.3,0.8911,ai_heavy
2614,22,108,16081.5,19297.8,0.874,ai_heavy
2615,23,108,15135.9,18163.0,0.8584,ai_heavy
2616,0,109,15754.9,18905.9,0.8118,ai_heavy
2617,1,109,16513.7,19816.4,0.8172,ai_heavy
2618,2,109,15728.2,18873.8,0.8244,ai_heavy
2619,3,109,16850.2,20220.2,0.8335,ai_heavy
2620,4,109,15747.2,18896.6,0.8449,ai_heavy
2621,5,109,16451.3,19741.6,0.8584,ai_heavy
2622,6,109,16762.8,20115.3,0.874,ai_heavy
2623,7,109,16533.2,19839.8,0.8911,ai_heavy
2624,8,109,15696.4,18835.7,0.9092,ai_heavy
2625,9,109,15965.5,19158.6,0.9272,ai_heavy
2626,10,109,17063.8,20476.5,0.9441,ai_heavy
2627,11,109,16133.8,19360.6,0.9588,ai_heavy
2628,12,109,17055.1,20466.1,0.9703,ai_heavy
2629,13,109,16379.4,19655.3,0.9775,ai_heavy
2630,14,109,16672.1,20006.5,0.98,ai_heavy
2631,15,109,15903.6,19084.3,0.9775,ai_heavy
2632,16,109,16267.7,19521.2,0.9703,ai_heavy
2633,17,109,16098.8,19318.5,0.9588,ai_heavy
2634,18,109,16596.7,19916.0,0.9441,ai_heavy
2635,19,109,16476.0,19771.2,0.9272,ai_heavy
2636,20,109,16598.7,19918.5,0.9092,ai_heavy
2637,21,109,16072.8,19287.4,0.8911,ai_heavy
2638,22,109,15803.5,18964.2,0.874,ai_heavy
2639,23,109,16295.4,19554.5,0.8584,ai_heavy
2640,0,110,15548.0,18657.6,0.8083,ai_heavy
2641,1,110,16575.3,19890.3,0.812,ai_heavy
2642,2,110,16016.9,19220.2,0.8171,ai_heavy
2643,3,110,15935.5,19122.6,0.8235,ai_heavy
2644,4,110,16342.3,19610.7,0.8314,ai_heavy
2645,5,110,16112.6,19335.1,0.8409,ai_heavy
2646,6,110,15379.9,18455.9,0.8518,ai_heavy
2647,7,110,15707.4,18848.9,0.8638,ai_heavy
2648,8,110,16781.2,20137.4,0.8764,ai_heavy
2649,9,110,16347.1,19616.5,0.889,ai_heavy
2650,10,110,15520.0,18624.0,0.9009,ai_heavy
2651,11,110,16551.1,19861.3,0.9112,ai_heavy
2652,12,110,16128.8,19354.6,0.9192,ai_heavy
2653,13,110,15989.7,19187.7,0.9243,ai_heavy
2654,14,110,15862.0,19034.4,0.926,ai_heavy
2655,15,110,16913.1,20295.7,0.9243,ai_heavy
2656,16,110,15436.8,18524.1,0.9192,ai_heavy
2657,17,110,15966.5,19159.8,0.9112,ai_heavy
2658,18,110,16403.5,19684.2,0.9009,ai_heavy
2659,19,110,17078.1,20493.8,0.889,ai_heavy
2660,20,110,16535.3,19842.4,0.8764,ai_heavy
2661,21,110,15812.2,18974.7,0.8638,ai_heavy
2662,22,110,16927.6,20313.1,0.8518,ai_heavy
2663,23,110,15493.1,18591.7,0.8409,ai_heavy
2664,0,111,16171.3,19405.5,0.8083,ai_heavy
2665,1,111,16290.8,19548.9,0.812,ai_heavy
2666,2,111,15647.2,18776.7,0.8171,ai_heavy
2667,3,111,16429.7,19715.7,0.8235,ai_heavy
2668,4,111,15870.3,19044.3,0.8314,ai_heavy
2669,5,111,16486.4,19783.7,0.8409,ai_heavy
2670,6,111,15291.8,18350.2,0.8518,ai_heavy
2671,7,111,16387.1,19664.5,0.8638,ai_heavy
2672,8,111,16064.0,19276.7,0.8764,ai_heavy
2673,9,111,16868.5,20242.1,0.889,ai_heavy
2674,10,111,16323.0,19587.6,0.9009,ai_heavy
2675,11,111,16991.8,20390.2,0.9112,ai_heavy
2676,12,111,16653.8,19984.6,0.9192,ai_heavy
2677,13,111,16357.7,19629.2,0.9243,ai_heavy
2678,14,111,16814.3,20177.2,0.926,ai_heavy
2679,15,111,16811.7,20174.0,0.9243,ai_heavy
2680,16,111,16636.3,19963.5,0.9192,ai_heavy
2681,17,111,15251.7,18302.1,0.9112,ai_heavy
2682,18,111,15862.8,19035.3,0.9009,ai_heavy
2683,19,111,16983.1,20379.7,0.889,ai_heavy
2684,20,111,15652.2,18782.6,0.8764,ai_heavy
2685,21,111,16653.5,19984.2,0.8638,ai_heavy
2686,22,111,16528.0,19833.6,0.8518,ai_heavy
2687,23,111,15798.0,18957.6,0.8409,ai_heavy
2688,0,112,15094.1,18112.9,0.8118,ai_heavy
2689,1,112,15798.3,18958.0,0.8172,ai_heavy
2690,2,112,17099.3,20519.1,0.8244,ai_heavy
2691,3,112,15708.0,18849.6,0.8335,ai_heavy
2692,4,112,15777.4,18932.9,0.8449,ai_heavy
2693,5,112,15721.6,18865.9,0.8584,ai_heavy
2694,6,112,16849.6,20219.6,0.874,ai_heavy
2695,7,112,16194.0,19432.8,0.8911,ai_heavy
2696,8,112,16064.1,19276.9,0.9092,ai_heavy
2697,9,112,17126.8,20552.1,0.9272,ai_heavy
2698,10,112,16771.7,20126.0,0.9441,ai_heavy
2699,11,112,16077.0,19292.4,0.9588,ai_heavy
2700,12,112,15961.8,19154.2,0.9703,ai_heavy
2701,13,112,17170.1,20604.2,0.9775,ai_heavy
2702,14,112,16610.0,19932.0,0.98,ai_heavy
2703,15,112,15822.5,18987.0,0.9775,ai_heavy
2704,16,112,15683.7,18820.4,0.9703,ai_heavy
2705,17,112,15979.4,19175.3,0.9588,ai_heavy
2706,18,112,15872.1,19046.5,0.9441,ai_heavy
2707,19,112,15421.5,18505.8,0.9272,ai_heavy
2708,20,112,15831.5,18997.8,0.9092,ai_heavy
2709,21,112,15863.1,19035.7,0.8911,ai_heavy
2710,22,112,16031.5,19237.8,0.874,ai_heavy
2711,23,112,17029.7,20435.6,0.8584,ai_heavy
2712,0,113,15926.6,19111.9,0.8118,ai_heavy
2713,1,113,15991.8,19190.2,0.8172,ai_heavy
2714,2,113,16341.7,19610.1,0.8244,ai_heavy
2715,3,113,16010.8,19213.0,0.8335,ai_heavy
2716,4,113,16356.6,19627.9,0.8449,ai_heavy
2717,5,113,16343.0,19611.6,0.8584,ai_heavy
2718,6,113,16317.0,19580.3,0.874,ai_heavy
2719,7,113,17500.0,21000.0,0.8911,ai_heavy
2720,8,113,16819.0,20182.8,0.9092,ai_heavy
2721,9,113,15896.9,19076.2,0.9272,ai_heavy
2722,10,113,16668.2,20001.8,0.9441,ai_heavy
2723,11,113,16140.2,19368.3,0.9588,ai_heavy
2724,12,113,16791.9,20150.3,0.9703,ai_heavy
2725,13,113,15909.0,19090.8,0.9775,ai_heavy
2726,14,113,16049.9,19259.9,0.98,ai_heavy
2727,15,113,16764.8,20117.8,0.9775,ai_heavy
2728,16,113,17066.0,20479.2,0.9703,ai_heavy
2729,17,113,16782.2,20138.7,0.9588,ai_heavy
2730,18,113,16907.5,20289.0,0.9441,ai_heavy
2731,19,113,16614.3,19937.2,0.9272,ai_heavy
2732,20,113,16456.2,19747.4,0.9092,ai_heavy
2733,21,113,16066.4,19279.6,0.8911,ai_heavy
2734,22,113,16653.7,19984.4,0.874,ai_heavy
2735,23,113,16704.9,20045.9,0.8584,ai_heavy
2736,0,114,16024.7,19229.7,0.8118,ai_heavy
2737,1,114,16016.2,19219.5,0.8172,ai_heavy
2738,2,114,16864.3,20237.1,0.8244,ai_heavy
2739,3,114,16115.8,19338.9,0.8335,ai_heavy
2740,4,114,16199.2,19439.1,0.8449,ai_heavy
2741,5,114,16442.0,19730.4,0.8584,ai_heavy
2742,6,114,16209.5,19451.4,0.874,ai_heavy
2743,7,114,15911.4,19093.7,0.8911,ai_heavy
2744,8,114,16557.1,19868.5,0.9092,ai_heavy
2745,9,114,16411.0,19693.1,0.9272,ai_heavy
2746,10,114,17396.2,20875.4,0.9441,ai_heavy
2747,11,114,16924.0,20308.8,0.9588,ai_heavy
2748,12,114,16274.0,19528.8,0.9703,ai_heavy
2749,13,114,16956.5,20347.8,0.9775,ai_heavy
2750,14,114,16755.0,20106.0,0.98,ai_heavy
2751,15,114,17245.4,20694.5,0.9775,ai_heavy
2752,16,114,16309.3,19571.2,0.9703,ai_heavy
2753,17,114,16626.5,19951.8,0.9588,ai_heavy
2754,18,114,16436.1,19723.3,0.9441,ai_heavy
2755,19,114,16458.9,19750.7,0.9272,ai_heavy
2756,20,114,15936.7,19124.1,0.9092,ai_heavy
2757,21,114,16594.7,19913.7,0.8911,ai_heavy
2758,22,114,16461.0,19753.2,0.874,ai_heavy
2759,23,114,16831.5,20197.8,0.8584,ai_heavy
2760,0,115,16050.3,19260.3,0.8118,ai_heavy
2761,1,115,15874.0,19048.8,0.8172,ai_heavy
2762,2,115,16477.0,19772.4,0.8244,ai_heavy
2763,3,115,15741.4,18889.7,0.8335,ai_heavy
2764,4,115,16688.6,20026.3,0.8449,ai_heavy
2765,5,115,16733.1,20079.7,0.8584,ai_heavy
2766,6,115,16870.4,20244.4,0.874,ai_heavy
2767,7,115,16497.2,19796.6,0.8911,ai_heavy
2768,8,115,16132.5,19359.1,0.9092,ai_heavy
2769,9,115,16483.9,19780.6,0.9272,ai_heavy
2770,10,115,16673.1,20007.7,0.9441,ai_heavy
2771,11,115,16255.1,19506.1,0.9588,ai_heavy
2772,12,115,17232.7,20679.3,0.9703,ai_heavy
2773,13,115,16882.4,20258.8,0.9775,ai_heavy
2774,14,115,16157.3,19388.8,0.98,ai_heavy
2775,15,115,17500.0,21000.0,0.9775,ai_heavy
2776,16,115,16618.5,19942.2,0.9703,ai_heavy
2777,17,115,15990.3,19188.3,0.9588,ai_heavy
2778,18,115,16074.5,19289.4,0.9441,ai_heavy
2779,19,115,17163.4,20596.1,0.9272,ai_heavy
2780,20,115,17267.8,20721.4,0.9092,ai_heavy
2781,21,115,16806.9,20168.3,0.8911,ai_heavy
2782,22,115,16900.6,20280.7,0.874,ai_heavy
2783,23,115,16798.1,20157.7,0.8584,ai_heavy
2784,0,116,16323.4,19588.0,0.8118,ai_heavy
2785,1,116,16231.3,19477.5,0.8172,ai_heavy
2786,2,116,16356.5,19627.8,0.8244,ai_heavy
2787,3,116,16481.7,19778.0,0.8335,ai_heavy
2788,4,116,15803.0,18963.5,0.8449,ai_heavy
2789,5,116,16562.5,19875.0,0.8584,ai_heavy
2790,6,116,16968.6,20362.3,0.874,ai_heavy
2791,7,116,16211.9,19454.3,0.8911,ai_heavy
2792,8,116,16217.6,19461.2,0.9092,ai_heavy
2793,9,116,16664.9,19997.9,0.9272,ai_heavy
2794,10,116,16163.8,19396.6,0.9441,ai_heavy
2795,11,116,15879.8,19055.8,0.9588,ai_heavy
2796,12,116,17140.6,20568.7,0.9703,ai_heavy
2797,13,116,16369.1,19642.9,0.9775,ai_heavy
2798,14,116,16610.9,19933.0,0.98,ai_heavy
2799,15,116,16289.9,19547.8,0.9775,ai_heavy
2800,16,116,17204.7,20645.7,0.9703,ai_heavy
2801,17,116,16956.1,20347.3,0.9588,ai_heavy
2802,18,116,16366.0,19639.2,0.9441,ai_heavy
2803,19,116,15848.5,19018.2,0.9272,ai_heavy
2804,20,116,16201.1,19441.3,0.9092,ai_heavy
2805,21,116,16591.9,19910.3,0.8911,ai_heavy
2806,22,116,16349.2,19619.0,0.874,ai_heavy
2807,23,116,16259.6,19511.6,0.8584,ai_heavy
2808,0,117,16145.5,19374.6,0.8083,ai_heavy
2809,1,117,16421.3,19705.6,0.812,ai_heavy
2810,2,117,16051.9,19262.3,0.8171,ai_heavy
2811,3,117,16310.2,19572.2,0.8235,ai_heavy
2812,4,117,15641.5,18769.8,0.8314,ai_heavy
2813,5,117,17386.9,20864.3,0.8409,ai_heavy
2814,6,117,16047.2,19256.6,0.8518,ai_heavy
2815,7,117,16323.1,19587.7,0.8638,ai_heavy
2816,8,117,16541.4,19849.7,0.8764,ai_heavy
2817,9,117,16105.1,19326.1,0.889,ai_heavy
2818,10,117,16348.4,19618.1,0.9009,ai_heavy
2819,11,117,16375.9,19651.1,0.9112,ai_heavy
2820,12,117,15954.2,19145.1,0.9192,ai_heavy
2821,13,117,16636.6,19963.9,0.9243,ai_heavy
2822,14,117,15613.5,18736.1,0.926,ai_heavy
2823,15,117,17283.9,20740.7,0.9243,ai_heavy
2824,16,117,16794.3,20153.1,0.9192,ai_heavy
2825,17,117,16692.1,20030.5,0.9112,ai_heavy
2826,18,117,15493.0,18591.6,0.9009,ai_heavy
2827,19,117,15918.3,19102.0,0.889,ai_heavy
2828,20,117,16943.0,20331.6,0.8764,ai_heavy
2829,21,117,17500.0,21000.0,0.8638,ai_heavy
2830,22,117,16765.1,20118.1,0.8518,ai_heavy
2831,23,117,16652.0,19982.4,0.8409,ai_heavy
2832,0,118,16296.3,19555.5,0.8083,ai_heavy
2833,1,118,15647.6,18777.1,0.812,ai_heavy
2834,2,118,16551.9,19862.3,0.8171,ai_heavy
2835,3,118,15561.3,18673.6,0.8235,ai_heavy
2836,4,118,15533.4,18640.1,0.8314,ai_heavy
2837,5,118,15532.6,18639.1,0.8409,ai_heavy
2838,6,118,16658.8,19990.5,0.8518,ai_heavy
2839,7,118,16196.1,19435.3,0.8638,ai_heavy
2840,8,118,16314.3,19577.1,0.8764,ai_heavy
2841,9,118,16298.5,19558.2,0.889,ai_heavy
2842,10,118,15792.6,18951.1,0.9009,ai_heavy
2843,11,118,16048.5,19258.2,0.9112,ai_heavy
2844,12,118,16098.7,19318.5,0.9192,ai_heavy
2845,13,118,15728.3,18873.9,0.9243,ai_heavy
2846,14,118,16177.7,19413.2,0.926,ai_heavy
2847,15,118,15887.9,19065.4,0.9243,ai_heavy
2848,16,118,16688.3,20026.0,0.9192,ai_heavy
2849,17,118,16702.8,20043.4,0.9112,ai_heavy
2850,18,118,15710.2,18852.3,0.9009,ai_heavy
2851,19,118,16160.9,19393.1,0.889,ai_heavy
2852,20,118,17170.7,20604.8,0.8764,ai_heavy
2853,21,118,15746.7,18896.0,0.8638,ai_heavy
2854,22,118,16392.2,19670.6,0.8518,ai_heavy
2855,23,118,16200.7,19440.9,0.8409,ai_heavy
2856,0,119,16581.5,19897.8,0.8118,ai_heavy
2857,1,119,16215.1,19458.1,0.8172,ai_heavy
2858,2,119,15887.6,19065.1,0.8244,ai_heavy
2859,3,119,16157.9,19389.5,0.8335,ai_heavy
2860,4,119,16202.0,19442.4,0.8449,ai_heavy
2861,5,119,16162.0,19394.4,0.8584,ai_heavy
2862,6,119,15613.8,18736.6,0.874,ai_heavy
2863,7,119,16921.2,20305.5,0.8911,ai_heavy
2864,8,119,16895.3,20274.3,0.9092,ai_heavy
2865,9,119,15915.4,19098.4,0.9272,ai_heavy
2866,10,119,16336.4,19603.6,0.9441,ai_heavy
2867,11,119,16421.3,19705.5,0.9588,ai_heavy
2868,12,119,15995.1,19194.2,0.9703,ai_heavy
2869,13,119,15664.3,18797.2,0.9775,ai_heavy
2870,14,119,16267.7,19521.2,0.98,ai_heavy
2871,15,119,16416.2,19699.4,0.9775,ai_heavy
2872,16,119,15853.6,19024.3,0.9703,ai_heavy
2873,17,119,16620.7,19944.8,0.9588,ai_heavy
2874,18,119,17060.2,20472.2,0.9441,ai_heavy
2875,19,119,16845.1,20214.2,0.9272,ai_heavy
2876,20,119,16309.3,19571.1,0.9092,ai_heavy
2877,21,119,15412.2,18494.6,0.8911,ai_heavy
2878,22,119,16606.2,19927.5,0.874,ai_heavy
2879,23,119,16277.8,19533.3,0.8584,ai_heavy
2880,0,120,16259.5,19511.4,0.8118,ai_heavy
2881,1,120,17006.2,20407.4,0.8172,ai_heavy
2882,2,120,15697.6,18837.1,0.8244,ai_heavy
2883,3,120,14734.9,17681.9,0.8335,ai_heavy
2884,4,120,15651.7,18782.1,0.8449,ai_heavy
2885,5,120,16442.9,19731.5,0.8584,ai_heavy
2886,6,120,16270.3,19524.4,0.874,ai_heavy
2887,7,120,15718.0,18861.5,0.8911,ai_heavy
2888,8,120,15674.2,18809.0,0.9092,ai_heavy
2889,9,120,16255.3,19506.3,0.9272,ai_heavy
2890,10,120,15868.8,19042.6,0.9441,ai_heavy
2891,11,120,16791.2,20149.4,0.9588,ai_heavy
2892,12,120,16365.5,19638.6,0.9703,ai_heavy
2893,13,120,16281.4,19537.7,0.9775,ai_heavy
2894,14,120,16224.0,19468.8,0.98,ai_heavy
2895,15,120,16724.6,20069.5,0.9775,ai_heavy
2896,16,120,16591.2,19909.5,0.9703,ai_heavy
2897,17,120,16633.1,19959.7,0.9588,ai_heavy
2898,18,120,16574.2,19889.0,0.9441,ai_heavy
2899,19,120,16394.5,19673.4,0.9272,ai_heavy
2900,20,120,15864.1,19036.9,0.9092,ai_heavy
2901,21,120,15955.4,19146.5,0.8911,ai_heavy
2902,22,120,16064.7,19277.6,0.874,ai_heavy
2903,23,120,17210.7,20652.8,0.8584,ai_heavy
2904,0,121,15405.4,18486.5,0.8118,ai_heavy
2905,1,121,15870.6,19044.7,0.8172,ai_heavy
2906,2,121,16143.3,19371.9,0.8244,ai_heavy
2907,3,121,15978.9,19174.7,0.8335,ai_heavy
2908,4,121,16683.3,20019.9,0.8449,ai_heavy
2909,5,121,16056.6,19267.9,0.8584,ai_heavy
2910,6,121,16142.8,19371.3,0.874,ai_heavy
2911,7,121,16711.5,20053.8,0.8911,ai_heavy
2912,8,121,17260.8,20713.0,0.9092,ai_heavy
2913,9,121,17123.8,20548.6,0.9272,ai_heavy
2914,10,121,16417.5,19701.0,0.9441,ai_heavy
2915,11,121,16508.4,19810.0,0.9588,ai_heavy
2916,12,121,16593.3,19911.9,0.9703,ai_heavy
2917,13,121,16666.8,20000.1,0.9775,ai_heavy
2918,14,121,16179.6,19415.6,0.98,ai_heavy
2919,15,121,17059.8,20471.8,0.9775,ai_heavy
2920,16,121,16672.8,20007.3,0.9703,ai_heavy
2921,17,121,16510.7,19812.8,0.9588,ai_heavy
2922,18,121,15856.4,19027.7,0.9441,ai_heavy
2923,19,121,16460.8,19752.9,0.9272,ai_heavy
2924,20,121,15441.6,18530.0,0.9092,ai_heavy
2925,21,121,16028.2,19233.9,0.8911,ai_heavy
2926,22,121,15982.5,19179.0,0.874,ai_heavy
2927,23,121,16346.1,19615.3,0.8584,ai_heavy
