hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
1461,21,60,7096.5,9225.5,0.7373,mixed
1462,22,60,6525.3,8482.8,0.7021,mixed
1463,23,60,6540.7,8502.9,0.6701,mixed
1464,0,61,6532.5,8492.2,0.567,mixed
1465,1,61,6293.5,8181.5,0.5748,mixed
1466,2,61,6272.7,8154.5,0.5851,mixed
1467,3,61,6372.2,8283.8,0.5982,mixed
1468,4,61,6516.3,8471.1,0.6146,mixed
1469,5,61,6575.3,8547.9,0.6341,mixed
1470,6,61,6619.8,8605.7,0.6565,mixed
1471,7,61,6527.9,8486.3,0.6811,mixed
1472,8,61,6971.6,9063.1,0.7071,mixed
1473,9,61,7165.6,9315.2,0.733,mixed
1474,10,61,6565.3,8534.9,0.7574,mixed
1475,11,61,6700.5,8710.6,0.7786,mixed
1476,12,61,7290.2,9477.3,0.795,mixed
1477,13,61,7443.4,9676.4,0.8054,mixed
1478,14,61,6664.6,8663.9,0.809,mixed
1479,15,61,7282.5,9467.2,0.8054,mixed
1480,16,61,7425.1,9652.6,0.795,mixed
1481,17,61,6846.2,8900.0,0.7786,mixed
1482,18,61,7294.5,9482.9,0.7574,mixed
1483,19,61,6854.6,8910.9,0.733,mixed
1484,20,61,6877.9,8941.3,0.7071,mixed
1485,21,61,6590.4,8567.5,0.6811,mixed
1486,22,61,6861.8,8920.3,0.6565,mixed
1487,23,61,6759.6,8787.5,0.6341,mixed
1488,0,62,6724.2,8741.4,0.567,mixed
1489,1,62,6693.9,8702.1,0.5748,mixed
1490,2,62,6445.7,8379.4,0.5851,mixed
1491,3,62,7092.0,9219.6,0.5982,mixed
1492,4,62,6800.9,8841.2,0.6146,mixed
1493,5,62,6701.5,8711.9,0.6341,mixed
1494,6,62,6462.5,8401.2,0.6565,mixed
1495,7,62,6426.6,8354.5,0.6811,mixed
1496,8,62,6518.2,8473.7,0.7071,mixed
1497,9,62,6698.3,8707.9,0.733,mixed
1498,10,62,7252.2,9427.9,0.7574,mixed
1499,11,62,7130.7,9269.9,0.7786,mixed
1500,12,62,6947.1,9031.2,0.795,mixed
1501,13,62,7079.6,9203.5,0.8054,mixed
1502,14,62,7064.3,9183.5,0.809,mixed
1503,15,62,7279.2,9463.0,0.8054,mixed
1504,16,62,6890.7,8958.0,0.795,mixed
1505,17,62,7101.7,9232.3,0.7786,mixed
1506,18,62,7027.2,9135.3,0.7574,mixed
1507,19,62,6715.9,8730.6,0.733,mixed
1508,20,62,7138.2,9279.6,0.7071,mixed
1509,21,62,6676.0,8678.8,0.6811,mixed
1510,22,62,6463.3,8402.3,0.6565,mixed
1511,23,62,6763.3,8792.3,0.6341,mixed
1512,0,63,6425.8,8353.5,0.5743,mixed
1513,1,63,6527.5,8485.7,0.5854,mixed
1514,2,63,6261.8,8140.3,0.6001,mixed
1515,3,63,6708.7,8721.3,0.6189,mixed
1516,4,63,7050.5,9165.6,0.6423,mixed
1517,5,63,6448.7,8383.4,0.6701,mixed
1518,6,63,6870.9,8932.2,0.7021,mixed
1519,7,63,6741.7,8764.2,0.7373,mixed
1520,8,63,7581.6,9856.1,0.7744,mixed
1521,9,63,7391.7,9609.2,0.8115,mixed
1522,10,63,7292.3,9480.0,0.8463,mixed
1523,11,63,7052.2,9167.8,0.8765,mixed
1524,12,63,7173.6,9325.7,0.9,mixed
1525,13,63,7603.5,9884.5,0.9149,mixed
1526,14,63,7147.7,9292.0,0.92,mixed
1527,15,63,7140.0,9282.0,0.9149,mixed
1528,16,63,7394.3,9612.6,0.9,mixed
1529,17,63,7351.2,9556.5,0.8765,mixed
1530,18,63,7313.6,9507.6,0.8463,mixed
1531,19,63,7032.7,9142.5,0.8115,mixed
1532,20,63,7209.2,9372.0,0.7744,mixed
1533,21,63,6725.8,8743.6,0.7373,mixed
1534,22,63,6926.5,9004.4,0.7021,mixed
1535,23,63,6745.7,8769.4,0.6701,mixed
1536,0,64,6530.9,8490.1,0.5743,mixed
1537,1,64,6677.1,8680.3,0.5854,mixed
1538,2,64,6403.8,8325.0,0.6001,mixed
1539,3,64,6419.2,8344.9,0.6189,mixed
1540,4,64,6283.8,8169.0,0.6423,mixed
1541,5,64,6296.7,8185.7,0.6701,mixed
1542,6,64,6762.8,8791.6,0.7021,mixed
1543,7,64,6882.1,8946.7,0.7373,mixed
1544,8,64,6787.0,8823.1,0.7744,mixed
1545,9,64,6940.4,9022.6,0.8115,mixed
1546,10,64,7561.6,9830.1,0.8463,mixed
1547,11,64,7514.3,9768.5,0.8765,mixed
1548,12,64,7112.5,9246.3,0.9,mixed
1549,13,64,7338.3,9539.8,0.9149,mixed
1550,14,64,7543.1,9806.0,0.92,mixed
1551,15,64,7297.2,9486.4,0.9149,mixed
1552,16,64,7213.0,9376.9,0.9,mixed
1553,17,64,7247.6,9421.9,0.8765,mixed
1554,18,64,7467.7,9708.0,0.8463,mixed
1555,19,64,7379.3,9593.1,0.8115,mixed
1556,20,64,6860.8,8919.0,0.7744,mixed
1557,21,64,6999.7,9099.7,0.7373,mixed
1558,22,64,6797.3,8836.5,0.7021,mixed
1559,23,64,6499.9,8449.9,0.6701,mixed
1560,0,65,6358.1,8265.5,0.5743,mixed
1561,1,65,6203.9,8065.1,0.5854,mixed
1562,2,65,6719.1,8734.8,0.6001,mixed
1563,3,65,6854.1,8910.3,0.6189,mixed
1564,4,65,6537.6,8498.8,0.6423,mixed
1565,5,65,6572.2,8543.8,0.6701,mixed
1566,6,65,7013.7,9117.9,0.7021,mixed
1567,7,65,7156.2,9303.1,0.7373,mixed
1568,8,65,6781.0,8815.3,0.7744,mixed
1569,9,65,7095.0,9223.5,0.8115,mixed
1570,10,65,7218.3,9383.8,0.8463,mixed
1571,11,65,7152.6,9298.3,0.8765,mixed
1572,12,65,7477.9,9721.3,0.9,mixed
1573,13,65,7280.8,9465.1,0.9149,mixed
1574,14,65,7331.5,9531.0,0.92,mixed
1575,15,65,7414.4,9638.7,0.9149,mixed
1576,16,65,7062.1,9180.7,0.9,mixed
1577,17,65,6870.2,8931.2,0.8765,mixed
1578,18,65,7430.3,9659.4,0.8463,mixed
1579,19,65,6968.4,9058.9,0.8115,mixed
1580,20,65,7464.9,9704.3,0.7744,mixed
1581,21,65,7312.8,9506.6,0.7373,mixed
1582,22,65,6695.3,8703.9,0.7021,mixed
1583,23,65,7173.0,9324.9,0.6701,mixed
1584,0,66,6595.7,8574.4,0.5743,mixed
1585,1,66,6323.6,8220.7,0.5854,mixed
1586,2,66,5989.6,7786.5,0.6001,mixed
1587,3,66,6684.3,8689.6,0.6189,mixed
1588,4,66,6625.3,8612.9,0.6423,mixed
1589,5,66,6789.4,8826.2,0.6701,mixed
1590,6,66,6752.0,8777.6,0.7021,mixed
1591,7,66,6667.4,8667.6,0.7373,mixed
1592,8,66,6925.7,9003.4,0.7744,mixed
1593,9,66,7277.8,9461.1,0.8115,mixed
1594,10,66,7154.3,9300.5,0.8463,mixed
1595,11,66,7242.7,9415.5,0.8765,mixed
1596,12,66,7055.4,9172.0,0.9,mixed
1597,13,66,7457.3,9694.5,0.9149,mixed
1598,14,66,7203.7,9364.8,0.92,mixed
1599,15,66,7641.9,9934.5,0.9149,mixed
1600,16,66,7229.5,9398.4,0.9,mixed
1601,17,66,7256.9,9434.0,0.8765,mixed
1602,18,66,7700.6,10010.7,0.8463,mixed
1603,19,66,7061.1,9179.5,0.8115,mixed
1604,20,66,6922.8,8999.7,0.7744,mixed
1605,21,66,7025.6,9133.3,0.7373,mixed
1606,22,66,6434.5,8364.9,0.7021,mixed
1607,23,66,6954.2,9040.4,0.6701,mixed
1608,0,67,6606.6,8588.5,0.5743,mixed
1609,1,67,6549.9,8514.9,0.5854,mixed
1610,2,67,5834.8,7585.2,0.6001,mixed
1611,3,67,6498.1,8447.5,0.6189,mixed
1612,4,67,6366.3,8276.2,0.6423,mixed
1613,5,67,6928.7,9007.3,0.6701,mixed
1614,6,67,7013.3,9117.3,0.7021,mixed
1615,7,67,6984.7,9080.1,0.7373,mixed
1616,8,67,6762.3,8791.0,0.7744,mixed
1617,9,67,7446.2,9680.0,0.8115,mixed
1618,10,67,7174.2,9326.5,0.8463,mixed
1619,11,67,7718.4,10034.0,0.8765,mixed
1620,12,67,7451.2,9686.5,0.9,mixed
1621,13,67,7550.1,9815.1,0.9149,mixed
1622,14,67,7349.4,9554.2,0.92,mixed
1623,15,67,7750.9,10076.2,0.9149,mixed
1624,16,67,7527.3,9785.4,0.9,mixed
1625,17,67,7638.8,9930.5,0.8765,mixed
1626,18,67,7269.6,9450.5,0.8463,mixed
1627,19,67,7116.6,9251.6,0.8115,mixed
1628,20,67,7140.8,9283.1,0.7744,mixed
1629,21,67,7203.1,9364.1,0.7373,mixed
1630,22,67,7006.0,9107.8,0.7021,mixed
1631,23,67,6730.5,8749.6,0.6701,mixed
1632,0,68,6037.2,7848.3,0.567,mixed
1633,1,68,6572.6,8544.4,0.5748,mixed
1634,2,68,6169.2,8019.9,0.5851,mixed
1635,3,68,6493.9,8442.0,0.5982,mixed
1636,4,68,6513.4,8467.4,0.6146,mixed
1637,5,68,6314.1,8208.3,0.6341,mixed
1638,6,68,6736.2,8757.0,0.6565,mixed
1639,7,68,7171.1,9322.4,0.6811,mixed
1640,8,68,6749.7,8774.6,0.7071,mixed
1641,9,68,7049.7,9164.6,0.733,mixed
1642,10,68,7456.7,9693.7,0.7574,mixed
1643,11,68,7209.9,9372.8,0.7786,mixed
1644,12,68,6940.4,9022.5,0.795,mixed
1645,13,68,7159.1,9306.9,0.8054,mixed
1646,14,68,7222.0,9388.6,0.809,mixed
1647,15,68,7414.4,9638.7,0.8054,mixed
1648,16,68,7335.1,9535.6,0.795,mixed
1649,17,68,6444.0,8377.2,0.7786,mixed
1650,18,68,6785.6,8821.3,0.7574,mixed
1651,19,68,6876.9,8940.0,0.733,mixed
1652,20,68,6606.0,8587.9,0.7071,mixed
1653,21,68,5988.0,7784.5,0.6811,mixed
1654,22,68,6516.7,8471.7,0.6565,mixed
1655,23,68,6593.8,8572.0,0.6341,mixed
1656,0,69,6292.6,8180.4,0.567,mixed
1657,1,69,6224.7,8092.1,0.5748,mixed
1658,2,69,6455.5,8392.1,0.5851,mixed
1659,3,69,6553.8,8520.0,0.5982,mixed
1660,4,69,6444.2,8377.4,0.6146,mixed
1661,5,69,6865.9,8925.7,0.6341,mixed
1662,6,69,6673.3,8675.3,0.6565,mixed
1663,7,69,6559.6,8527.5,0.6811,mixed
1664,8,69,6583.7,8558.8,0.7071,mixed
1665,9,69,6847.3,8901.5,0.733,mixed
1666,10,69,7197.1,9356.2,0.7574,mixed
1667,11,69,6854.3,8910.6,0.7786,mixed
1668,12,69,7203.8,9365.0,0.795,mixed
1669,13,69,7128.8,9267.4,0.8054,mixed
1670,14,69,7545.0,9808.5,0.809,mixed
1671,15,69,7191.8,9349.4,0.8054,mixed
1672,16,69,6929.1,9007.8,0.795,mixed
1673,17,69,7183.3,9338.2,0.7786,mixed
1674,18,69,7125.4,9263.0,0.7574,mixed
1675,19,69,6809.3,8852.1,0.733,mixed
1676,20,69,6575.7,8548.3,0.7071,mixed
1677,21,69,6844.0,8897.3,0.6811,mixed
1678,22,69,6674.4,8676.8,0.6565,mixed
1679,23,69,6294.5,8182.9,0.6341,mixed
1680,0,70,6464.3,8403.5,0.5743,mixed
1681,1,70,6325.2,8222.8,0.5854,mixed
1682,2,70,6197.3,8056.5,0.6001,mixed
1683,3,70,6479.9,8423.9,0.6189,mixed
1684,4,70,6873.8,8936.0,0.6423,mixed
1685,5,70,6945.6,9029.3,0.6701,mixed
1686,6,70,6991.7,9089.3,0.7021,mixed
1687,7,70,6960.1,9048.1,0.7373,mixed
1688,8,70,7141.0,9283.2,0.7744,mixed
1689,9,70,7147.8,9292.1,0.8115,mixed
1690,10,70,6991.4,9088.8,0.8463,mixed
1691,11,70,7123.0,9259.9,0.8765,mixed
1692,12,70,7257.7,9435.0,0.9,mixed
1693,13,70,7749.7,10074.6,0.9149,mixed
1694,14,70,7693.0,10000.9,0.92,mixed
1695,15,70,7196.1,9354.9,0.9149,mixed
1696,16,70,7404.2,9625.4,0.9,mixed
1697,17,70,7233.4,9403.5,0.8765,mixed
1698,18,70,7197.5,9356.7,0.8463,mixed
1699,19,70,7012.1,9115.7,0.8115,mixed
1700,20,70,7311.4,9504.8,0.7744,mixed
1701,21,70,6900.4,8970.6,0.7373,mixed
1702,22,70,6842.7,8895.5,0.7021,mixed
1703,23,70,6747.8,8772.1,0.6701,mixed
1704,0,71,6217.5,8082.7,0.5743,mixed
1705,1,71,6469.5,8410.3,0.5854,mixed
1706,2,71,6699.4,8709.3,0.6001,mixed
1707,3,71,6838.4,8889.9,0.6189,mixed
1708,4,71,6391.2,8308.5,0.6423,mixed
1709,5,71,6397.3,8316.5,0.6701,mixed
1710,6,71,6811.3,8854.7,0.7021,mixed
1711,7,71,7134.1,9274.3,0.7373,mixed
1712,8,71,7091.2,9218.6,0.7744,mixed
1713,9,71,7272.1,9453.8,0.8115,mixed
1714,10,71,6936.0,9016.9,0.8463,mixed
1715,11,71,7196.2,9355.1,0.8765,mixed
1716,12,71,6905.3,8976.9,0.9,mixed
1717,13,71,7405.2,9626.8,0.9149,mixed
1718,14,71,6968.5,9059.0,0.92,mixed
1719,15,71,7734.3,10054.6,0.9149,mixed
1720,16,71,7737.1,10058.3,0.9,mixed
1721,17,71,7352.8,9558.6,0.8765,mixed
1722,18,71,6903.0,8973.9,0.8463,mixed
1723,19,71,7207.0,9369.1,0.8115,mixed
1724,20,71,7406.8,9628.9,0.7744,mixed
1725,21,71,7002.9,9103.7,0.7373,mixed
1726,22,71,7040.3,9152.4,0.7021,mixed
1727,23,71,6605.1,8586.6,0.6701,mixed
1728,0,72,6247.6,8121.9,0.5743,mixed
1729,1,72,6434.8,8365.2,0.5854,mixed
1730,2,72,6117.3,7952.4,0.6001,mixed
1731,3,72,6993.9,9092.1,0.6189,mixed
1732,4,72,6646.8,8640.9,0.6423,mixed
1733,5,72,6877.0,8940.1,0.6701,mixed
1734,6,72,6704.5,8715.9,0.7021,mixed
1735,7,72,6584.7,8560.1,0.7373,mixed
1736,8,72,7315.6,9510.3,0.7744,mixed
1737,9,72,6886.4,8952.3,0.8115,mixed
1738,10,72,7306.8,9498.8,0.8463,mixed
1739,11,72,7419.2,9645.0,0.8765,mixed
1740,12,72,7408.7,9631.3,0.9,mixed
1741,13,72,7261.9,9440.5,0.9149,mixed
1742,14,72,7418.9,9644.5,0.92,mixed
1743,15,72,7225.0,9392.5,0.9149,mixed
1744,16,72,7571.8,9843.3,0.9,mixed
1745,17,72,7447.4,9681.7,0.8765,mixed
1746,18,72,7226.5,9394.4,0.8463,mixed
1747,19,72,7005.2,9106.7,0.8115,mixed
1748,20,72,7459.1,9696.8,0.7744,mixed
1749,21,72,6634.6,8625.0,0.7373,mixed
1750,22,72,6483.6,8428.7,0.7021,mixed
1751,23,72,6686.2,8692.0,0.6701,mixed
1752,0,73,6365.6,8275.3,0.5743,mixed
1753,1,73,6660.8,8659.0,0.5854,mixed
1754,2,73,6618.4,8603.9,0.6001,mixed
1755,3,73,6554.9,8521.3,0.6189,mixed
1756,4,73,6718.4,8734.0,0.6423,mixed
1757,5,73,6799.6,8839.5,0.6701,mixed
1758,6,73,7227.7,9396.0,0.7021,mixed
1759,7,73,6956.8,9043.9,0.7373,mixed
1760,8,73,6872.2,8933.9,0.7744,mixed
1761,9,73,7169.1,9319.9,0.8115,mixed
1762,10,73,6663.0,8662.0,0.8463,mixed
1763,11,73,7314.7,9509.1,0.8765,mixed
1764,12,73,7634.7,9925.1,0.9,mixed
1765,13,73,7571.4,9842.8,0.9149,mixed
1766,14,73,7519.1,9774.8,0.92,mixed
1767,15,73,7581.8,9856.4,0.9149,mixed
1768,16,73,7637.0,9928.1,0.9,mixed
1769,17,73,7634.9,9925.4,0.8765,mixed
1770,18,73,7328.2,9526.7,0.8463,mixed
1771,19,73,7059.1,9176.8,0.8115,mixed
1772,20,73,6528.6,8487.2,0.7744,mixed
1773,21,73,7106.9,9239.0,0.7373,mixed
1774,22,73,6903.7,8974.8,0.7021,mixed
1775,23,73,6733.4,8753.4,0.6701,mixed
1776,0,74,6282.8,8167.7,0.5743,mixed
1777,1,74,6635.2,8625.7,0.5854,mixed
1778,2,74,6442.4,8375.2,0.6001,mixed
1779,3,74,6542.3,8505.0,0.6189,mixed
1780,4,74,6608.0,8590.4,0.6423,mixed
1781,5,74,6793.1,8831.1,0.6701,mixed
1782,6,74,6564.4,8533.7,0.7021,mixed
1783,7,74,7020.9,9127.1,0.7373,mixed
1784,8,74,6863.8,8923.0,0.7744,mixed
1785,9,74,6980.1,9074.1,0.8115,mixed
1786,10,74,7423.2,9650.1,0.8463,mixed
1787,11,74,7103.3,9234.3,0.8765,mixed
1788,12,74,7588.2,9864.7,0.9,mixed
1789,13,74,7459.6,9697.5,0.9149,mixed
1790,14,74,7083.8,9208.9,0.92,mixed
1791,15,74,7741.4,10063.9,0.9149,mixed
1792,16,74,7461.1,9699.5,0.9,mixed
1793,17,74,7408.5,9631.0,0.8765,mixed
1794,18,74,7449.6,9684.5,0.8463,mixed
1795,19,74,7447.2,9681.4,0.8115,mixed
1796,20,74,7057.9,9175.2,0.7744,mixed
1797,21,74,7032.2,9141.9,0.7373,mixed
1798,22,74,6874.3,8936.7,0.7021,mixed
1799,23,74,6633.7,8623.8,0.6701,mixed
1800,0,75,6089.7,7916.6,0.567,mixed
1801,1,75,6458.0,8395.4,0.5748,mixed
1802,2,75,6714.2,8728.4,0.5851,mixed
1803,3,75,6600.6,8580.7,0.5982,mixed
1804,4,75,6326.8,8224.8,0.6146,mixed
1805,5,75,6811.7,8855.2,0.6341,mixed
1806,6,75,6599.9,8579.9,0.6565,mixed
1807,7,75,6313.0,8206.9,0.6811,mixed
1808,8,75,7021.6,9128.1,0.7071,mixed
1809,9,75,6695.9,8704.7,0.733,mixed
1810,10,75,7336.5,9537.5,0.7574,mixed
1811,11,75,7270.0,9451.0,0.7786,mixed
1812,12,75,7029.0,9137.6,0.795,mixed
1813,13,75,7206.6,9368.5,0.8054,mixed
1814,14,75,7637.0,9928.1,0.809,mixed
1815,15,75,7321.8,9518.4,0.8054,mixed
1816,16,75,7127.9,9266.3,0.795,mixed
1817,17,75,7637.2,9928.3,0.7786,mixed
1818,18,75,6989.0,9085.8,0.7574,mixed
1819,19,75,7011.7,9115.2,0.733,mixed
1820,20,75,6622.2,8608.9,0.7071,mixed
1821,21,75,6397.3,8316.5,0.6811,mixed
1822,22,75,6604.2,8585.5,0.6565,mixed
1823,23,75,6602.2,8582.8,0.6341,mixed
1824,0,76,6456.5,8393.5,0.567,mixed
1825,1,76,6143.3,7986.3,0.5748,mixed
1826,2,76,6575.3,8547.8,0.5851,mixed
1827,3,76,6325.4,8223.1,0.5982,mixed
1828,4,76,6655.4,8652.0,0.6146,mixed
1829,5,76,6779.5,8813.4,0.6341,mixed
1830,6,76,6582.7,8557.5,0.6565,mixed
1831,7,76,6541.0,8503.3,0.6811,mixed
1832,8,76,7129.1,9267.9,0.7071,mixed
1833,9,76,7071.8,9193.4,0.733,mixed
1834,10,76,6996.2,9095.1,0.7574,mixed
1835,11,76,7337.6,9538.9,0.7786,mixed
1836,12,76,7095.0,9223.5,0.795,mixed
1837,13,76,6976.3,9069.1,0.8054,mixed
1838,14,76,6905.4,8977.0,0.809,mixed
1839,15,76,7085.6,9211.3,0.8054,mixed
1840,16,76,7241.2,9413.5,0.795,mixed
1841,17,76,7321.0,9517.3,0.7786,mixed
1842,18,76,6969.4,9060.2,0.7574,mixed
1843,19,76,7142.2,9284.8,0.733,mixed
1844,20,76,6769.8,8800.7,0.7071,mixed
1845,21,76,6577.8,8551.1,0.6811,mixed
1846,22,76,6400.7,8320.9,0.6565,mixed
1847,23,76,6494.4,8442.7,0.6341,mixed
1848,0,77,6171.1,8022.4,0.5743,mixed
1849,1,77,6837.2,8888.4,0.5854,mixed
1850,2,77,6578.1,8551.5,0.6001,mixed
1851,3,77,6530.3,8489.4,0.6189,mixed
1852,4,77,6961.0,9049.3,0.6423,mixed
1853,5,77,6440.8,8373.1,0.6701,mixed
1854,6,77,6770.7,8801.9,0.7021,mixed
1855,7,77,7318.5,9514.1,0.7373,mixed
1856,8,77,6985.2,9080.8,0.7744,mixed
1857,9,77,7649.8,9944.8,0.8115,mixed
1858,10,77,7401.6,9622.0,0.8463,mixed
1859,11,77,7608.7,9891.4,0.8765,mixed
1860,12,77,7688.4,9994.9,0.9,mixed
1861,13,77,7437.4,9668.6,0.9149,mixed
1862,14,77,7343.2,9546.1,0.92,mixed
1863,15,77,7411.2,9634.6,0.9149,mixed
1864,16,77,7173.5,9325.5,0.9,mixed
1865,17,77,7307.4,9499.6,0.8765,mixed
1866,18,77,7230.2,9399.2,0.8463,mixed
1867,19,77,7487.8,9734.2,0.8115,mixed
1868,20,77,7140.4,9282.5,0.7744,mixed
1869,21,77,7393.7,9611.8,0.7373,mixed
1870,22,77,6358.2,8265.6,0.7021,mixed
1871,23,77,6457.9,8395.3,0.6701,mixed
1872,0,78,6346.9,8250.9,0.5743,mixed
1873,1,78,6737.2,8758.3,0.5854,mixed
1874,2,78,6471.2,8412.5,0.6001,mixed
1875,3,78,6260.7,8138.9,0.6189,mixed
1876,4,78,6570.4,8541.5,0.6423,mixed
1877,5,78,6461.9,8400.4,0.6701,mixed
1878,6,78,6514.4,8468.7,0.7021,mixed
1879,7,78,7318.4,9513.9,0.7373,mixed
1880,8,78,6941.6,9024.0,0.7744,mixed
1881,9,78,7163.7,9312.8,0.8115,mixed
1882,10,78,7211.0,9374.2,0.8463,mixed
1883,11,78,7266.6,9446.6,0.8765,mixed
1884,12,78,7205.9,9367.7,0.9,mixed
1885,13,78,7367.7,9578.0,0.9149,mixed
1886,14,78,7527.7,9786.0,0.92,mixed
1887,15,78,7753.5,10079.6,0.9149,mixed
1888,16,78,7602.4,9883.2,0.9,mixed
1889,17,78,7054.1,9170.3,0.8765,mixed
1890,18,78,7445.6,9679.2,0.8463,mixed
1891,19,78,7228.3,9396.8,0.8115,mixed
1892,20,78,6884.1,8949.3,0.7744,mixed
1893,21,78,6942.1,9024.7,0.7373,mixed
1894,22,78,6915.4,8990.0,0.7021,mixed
1895,23,78,6712.1,8725.8,0.6701,mixed
1896,0,79,6507.7,8460.0,0.5743,mixed
1897,1,79,6281.5,8166.0,0.5854,mixed
1898,2,79,6880.7,8944.9,0.6001,mixed
1899,3,79,6170.0,8021.0,0.6189,mixed
1900,4,79,6733.8,8754.0,0.6423,mixed
1901,5,79,6776.4,8809.3,0.6701,mixed
1902,6,79,6929.8,9008.7,0.7021,mixed
1903,7,79,6757.6,8784.9,0.7373,mixed
1904,8,79,7261.6,9440.1,0.7744,mixed
1905,9,79,7103.6,9234.7,0.8115,mixed
1906,10,79,6973.8,9065.9,0.8463,mixed
1907,11,79,7081.4,9205.8,0.8765,mixed
1908,12,79,7420.0,9646.0,0.9,mixed
1909,13,79,7080.8,9205.0,0.9149,mixed
1910,14,79,7854.8,10211.3,0.92,mixed
1911,15,79,7671.0,9972.3,0.9149,mixed
1912,16,79,7797.5,10136.7,0.9,mixed
1913,17,79,7700.0,10010.0,0.8765,mixed
1914,18,79,7154.8,9301.2,0.8463,mixed
1915,19,79,6940.8,9023.1,0.8115,mixed
1916,20,79,6452.0,8387.6,0.7744,mixed
1917,21,79,6820.2,8866.3,0.7373,mixed
1918,22,79,7158.8,9306.4,0.7021,mixed
1919,23,79,6536.2,8497.1,0.6701,mixed
1920,0,80,6374.9,8287.3,0.5743,mixed
1921,1,80,6341.2,8243.5,0.5854,mixed
1922,2,80,6565.6,8535.2,0.6001,mixed
1923,3,80,6801.7,8842.3,0.6189,mixed
1924,4,80,6313.4,8207.5,0.6423,mixed
1925,5,80,6431.7,8361.2,0.6701,mixed
1926,6,80,7101.9,9232.4,0.7021,mixed
1927,7,80,7056.2,9173.0,0.7373,mixed
1928,8,80,6961.0,9049.3,0.7744,mixed
1929,9,80,7491.7,9739.2,0.8115,mixed
1930,10,80,6935.0,9015.5,0.8463,mixed
1931,11,80,7526.4,9784.4,0.8765,mixed
1932,12,80,7377.2,9590.3,0.9,mixed
1933,13,80,7572.3,9844.0,0.9149,mixed
1934,14,80,6918.6,8994.2,0.92,mixed
1935,15,80,7378.8,9592.5,0.9149,mixed
1936,16,80,7555.7,9822.4,0.9,mixed
1937,17,80,7308.0,9500.4,0.8765,mixed
1938,18,80,7503.4,9754.5,0.8463,mixed
1939,19,80,7387.9,9604.3,0.8115,mixed
1940,20,80,6813.8,8858.0,0.7744,mixed
1941,21,80,7075.0,9197.5,0.7373,mixed
1942,22,80,6596.2,8575.0,0.7021,mixed
1943,23,80,6713.5,8727.6,0.6701,mixed
1944,0,81,6541.5,8504.0,0.5743,mixed
1945,1,81,6286.9,8172.9,0.5854,mixed
1946,2,81,6645.8,8639.5,0.6001,mixed
1947,3,81,6449.8,8384.7,0.6189,mixed
1948,4,81,6503.8,8454.9,0.6423,mixed
1949,5,81,6844.8,8898.2,0.6701,mixed
1950,6,81,6628.1,8616.6,0.7021,mixed
1951,7,81,6720.6,8736.8,0.7373,mixed
1952,8,81,7234.7,9405.1,0.7744,mixed
1953,9,81,7149.9,9294.9,0.8115,mixed
1954,10,81,6915.7,8990.4,0.8463,mixed
1955,11,81,7509.8,9762.8,0.8765,mixed
1956,12,81,7302.2,9492.8,0.9,mixed
1957,13,81,7124.0,9261.2,0.9149,mixed
1958,14,81,6891.7,8959.3,0.92,mixed
1959,15,81,7638.6,9930.1,0.9149,mixed
1960,16,81,7201.6,9362.1,0.9,mixed
1961,17,81,7048.7,9163.3,0.8765,mixed
1962,18,81,7369.8,9580.8,0.8463,mixed
1963,19,81,7299.0,9488.7,0.8115,mixed
1964,20,81,6849.9,8904.9,0.7744,mixed
1965,21,81,7093.4,9221.4,0.7373,mixed
1966,22,81,7217.8,9383.1,0.7021,mixed
1967,23,81,6973.5,9065.5,0.6701,mixed
1968,0,82,6621.8,8608.4,0.567,mixed
1969,1,82,6477.1,8420.2,0.5748,mixed
1970,2,82,6361.6,8270.1,0.5851,mixed
1971,3,82,6476.2,8419.0,0.5982,mixed
1972,4,82,6622.5,8609.2,0.6146,mixed
1973,5,82,6345.8,8249.5,0.6341,mixed
1974,6,82,6508.0,8460.4,0.6565,mixed
1975,7,82,6447.2,8381.4,0.6811,mixed
1976,8,82,6861.7,8920.2,0.7071,mixed
1977,9,82,6908.5,8981.1,0.733,mixed
1978,10,82,6828.1,8876.5,0.7574,mixed
1979,11,82,7201.0,9361.3,0.7786,mixed
1980,12,82,6855.5,8912.2,0.795,mixed
1981,13,82,6961.5,9049.9,0.8054,mixed
1982,14,82,7286.0,9471.8,0.809,mixed
1983,15,82,7306.7,9498.7,0.8054,mixed
1984,16,82,6908.4,8980.9,0.795,mixed
1985,17,82,7076.9,9200.0,0.7786,mixed
1986,18,82,6801.8,8842.3,0.7574,mixed
1987,19,82,6850.6,8905.7,0.733,mixed
1988,20,82,6843.0,8895.9,0.7071,mixed
1989,21,82,6849.0,8903.7,0.6811,mixed
1990,22,82,6725.2,8742.8,0.6565,mixed
1991,23,82,6648.6,8643.2,0.6341,mixed
1992,0,83,6186.5,8042.5,0.567,mixed
1993,1,83,6491.4,8438.8,0.5748,mixed
1994,2,83,6554.1,8520.3,0.5851,mixed
1995,3,83,6621.1,8607.4,0.5982,mixed
1996,4,83,6395.0,8313.5,0.6146,mixed
1997,5,83,6775.7,8808.4,0.6341,mixed
1998,6,83,6398.5,8318.0,0.6565,mixed
1999,7,83,6648.7,8643.3,0.6811,mixed
2000,8,83,6757.3,8784.4,0.7071,mixed
