hour,hour_of_day,day_of_year,it_load_kw,facility_load_kw,utilization,scenario
2249,17,93,16213.1,19455.7,0.8912,cloud_heavy
2250,18,93,14813.4,17776.0,0.8504,cloud_heavy
2251,19,93,14817.9,17781.5,0.8033,cloud_heavy
2252,20,93,14686.2,17623.4,0.7533,cloud_heavy
2253,21,93,12938.0,15525.6,0.7032,cloud_heavy
2254,22,93,13913.4,16696.1,0.6556,cloud_heavy
2255,23,93,12632.2,15158.7,0.6123,cloud_heavy
2256,0,94,12023.3,14427.9,0.4829,cloud_heavy
2257,1,94,12131.5,14557.8,0.4978,cloud_heavy
2258,2,94,12623.0,15147.6,0.5177,cloud_heavy
2259,3,94,12665.6,15198.8,0.5431,cloud_heavy
2260,4,94,11840.8,14209.0,0.5747,cloud_heavy
2261,5,94,12788.5,15346.2,0.6123,cloud_heavy
2262,6,94,13550.9,16261.0,0.6556,cloud_heavy
2263,7,94,13851.8,16622.2,0.7032,cloud_heavy
2264,8,94,14600.9,17521.1,0.7533,cloud_heavy
2265,9,94,15207.4,18248.9,0.8033,cloud_heavy
2266,10,94,15567.9,18681.5,0.8504,cloud_heavy
2267,11,94,15564.5,18677.5,0.8912,cloud_heavy
2268,12,94,15073.6,18088.3,0.923,cloud_heavy
2269,13,94,15922.2,19106.6,0.9431,cloud_heavy
2270,14,94,16408.7,19690.4,0.95,cloud_heavy
2271,15,94,15614.7,18737.6,0.9431,cloud_heavy
2272,16,94,16259.6,19511.6,0.923,cloud_heavy
2273,17,94,16092.2,19310.6,0.8912,cloud_heavy
2274,18,94,15347.0,18416.4,0.8504,cloud_heavy
2275,19,94,13490.2,16188.2,0.8033,cloud_heavy
2276,20,94,13842.7,16611.3,0.7533,cloud_heavy
2277,21,94,14721.8,17666.1,0.7032,cloud_heavy
2278,22,94,13273.6,15928.4,0.6556,cloud_heavy
2279,23,94,12317.3,14780.7,0.6123,cloud_heavy
2280,0,95,12345.9,14815.0,0.4829,cloud_heavy
2281,1,95,12047.2,14456.7,0.4978,cloud_heavy
2282,2,95,12630.4,15156.5,0.5177,cloud_heavy
2283,3,95,12563.2,15075.9,0.5431,cloud_heavy
2284,4,95,12925.5,15510.7,0.5747,cloud_heavy
2285,5,95,13239.5,15887.4,0.6123,cloud_heavy
2286,6,95,13777.3,16532.7,0.6556,cloud_heavy
2287,7,95,14885.3,17862.4,0.7032,cloud_heavy
2288,8,95,14814.0,17776.8,0.7533,cloud_heavy
2289,9,95,14151.3,16981.6,0.8033,cloud_heavy
2290,10,95,15493.7,18592.4,0.8504,cloud_heavy
2291,11,95,16201.7,19442.0,0.8912,cloud_heavy
2292,12,95,16533.2,19839.8,0.923,cloud_heavy
2293,13,95,15936.1,19123.4,0.9431,cloud_heavy
2294,14,95,16772.6,20127.2,0.95,cloud_heavy
2295,15,95,16592.0,19910.4,0.9431,cloud_heavy
2296,16,95,17189.0,20626.8,0.923,cloud_heavy
2297,17,95,15312.8,18375.3,0.8912,cloud_heavy
2298,18,95,15056.1,18067.3,0.8504,cloud_heavy
2299,19,95,14719.2,17663.0,0.8033,cloud_heavy
2300,20,95,14183.0,17019.5,0.7533,cloud_heavy
2301,21,95,13561.3,16273.6,0.7032,cloud_heavy
2302,22,95,12376.5,14851.7,0.6556,cloud_heavy
2303,23,95,12926.0,15511.3,0.6123,cloud_heavy
2304,0,96,11944.8,14333.8,0.473,cloud_heavy
2305,1,96,11734.1,14080.9,0.4835,cloud_heavy
2306,2,96,12737.2,15284.7,0.4974,cloud_heavy
2307,3,96,12207.3,14648.8,0.5152,cloud_heavy
2308,4,96,12886.2,15463.5,0.5373,cloud_heavy
2309,5,96,12747.6,15297.1,0.5636,cloud_heavy
2310,6,96,13247.6,15897.1,0.5939,cloud_heavy
2311,7,96,13344.8,16013.8,0.6272,cloud_heavy
2312,8,96,14113.6,16936.3,0.6623,cloud_heavy
2313,9,96,13902.8,16683.4,0.6973,cloud_heavy
2314,10,96,14393.9,17272.7,0.7303,cloud_heavy
2315,11,96,14605.1,17526.1,0.7589,cloud_heavy
2316,12,96,14524.1,17428.9,0.7811,cloud_heavy
2317,13,96,14960.1,17952.1,0.7952,cloud_heavy
2318,14,96,15818.7,18982.5,0.8,cloud_heavy
2319,15,96,14660.6,17592.8,0.7952,cloud_heavy
2320,16,96,14835.2,17802.2,0.7811,cloud_heavy
2321,17,96,14991.4,17989.7,0.7589,cloud_heavy
2322,18,96,14668.0,17601.5,0.7303,cloud_heavy
2323,19,96,13884.4,16661.3,0.6973,cloud_heavy
2324,20,96,12587.5,15105.0,0.6623,cloud_heavy
2325,21,96,13439.1,16126.9,0.6272,cloud_heavy
2326,22,96,12066.3,14479.6,0.5939,cloud_heavy
2327,23,96,13206.2,15847.4,0.5636,cloud_heavy
2328,0,97,11874.0,14248.8,0.473,cloud_heavy
2329,1,97,12267.5,14721.0,0.4835,cloud_heavy
2330,2,97,11712.5,14055.0,0.4974,cloud_heavy
2331,3,97,11634.1,13960.9,0.5152,cloud_heavy
2332,4,97,12502.8,15003.3,0.5373,cloud_heavy
2333,5,97,12635.7,15162.8,0.5636,cloud_heavy
2334,6,97,12736.4,15283.7,0.5939,cloud_heavy
2335,7,97,13267.6,15921.1,0.6272,cloud_heavy
2336,8,97,14682.4,17618.9,0.6623,cloud_heavy
2337,9,97,14227.0,17072.4,0.6973,cloud_heavy
2338,10,97,14629.3,17555.2,0.7303,cloud_heavy
2339,11,97,14812.1,17774.5,0.7589,cloud_heavy
2340,12,97,15301.1,18361.3,0.7811,cloud_heavy
2341,13,97,14696.3,17635.5,0.7952,cloud_heavy
2342,14,97,13911.1,16693.4,0.8,cloud_heavy
2343,15,97,14696.9,17636.3,0.7952,cloud_heavy
2344,16,97,15007.6,18009.1,0.7811,cloud_heavy
2345,17,97,14026.0,16831.2,0.7589,cloud_heavy
2346,18,97,14107.8,16929.3,0.7303,cloud_heavy
2347,19,97,13591.5,16309.8,0.6973,cloud_heavy
2348,20,97,14167.8,17001.3,0.6623,cloud_heavy
2349,21,97,13531.5,16237.8,0.6272,cloud_heavy
2350,22,97,13179.7,15815.7,0.5939,cloud_heavy
2351,23,97,12884.3,15461.1,0.5636,cloud_heavy
2352,0,98,11891.4,14269.7,0.4829,cloud_heavy
2353,1,98,12113.8,14536.5,0.4978,cloud_heavy
2354,2,98,11790.5,14148.6,0.5177,cloud_heavy
2355,3,98,11642.4,13970.9,0.5431,cloud_heavy
2356,4,98,12807.5,15369.1,0.5747,cloud_heavy
2357,5,98,13224.1,15869.0,0.6123,cloud_heavy
2358,6,98,13984.5,16781.4,0.6556,cloud_heavy
2359,7,98,14590.2,17508.2,0.7032,cloud_heavy
2360,8,98,15072.6,18087.2,0.7533,cloud_heavy
2361,9,98,14410.8,17293.0,0.8033,cloud_heavy
2362,10,98,15127.2,18152.7,0.8504,cloud_heavy
2363,11,98,15891.0,19069.2,0.8912,cloud_heavy
2364,12,98,17169.5,20603.4,0.923,cloud_heavy
2365,13,98,16859.5,20231.4,0.9431,cloud_heavy
2366,14,98,16750.5,20100.6,0.95,cloud_heavy
2367,15,98,15954.9,19145.9,0.9431,cloud_heavy
2368,16,98,15534.6,18641.6,0.923,cloud_heavy
2369,17,98,16036.0,19243.2,0.8912,cloud_heavy
2370,18,98,14784.0,17740.8,0.8504,cloud_heavy
2371,19,98,14749.3,17699.2,0.8033,cloud_heavy
2372,20,98,14345.1,17214.1,0.7533,cloud_heavy
2373,21,98,14599.2,17519.0,0.7032,cloud_heavy
2374,22,98,13351.3,16021.6,0.6556,cloud_heavy
2375,23,98,12138.4,14566.1,0.6123,cloud_heavy
2376,0,99,12084.9,14501.8,0.4829,cloud_heavy
2377,1,99,11789.9,14147.8,0.4978,cloud_heavy
2378,2,99,12240.8,14689.0,0.5177,cloud_heavy
2379,3,99,12427.3,14912.8,0.5431,cloud_heavy
2380,4,99,12645.4,15174.5,0.5747,cloud_heavy
2381,5,99,13407.4,16088.8,0.6123,cloud_heavy
2382,6,99,12874.3,15449.2,0.6556,cloud_heavy
2383,7,99,13717.2,16460.7,0.7032,cloud_heavy
2384,8,99,14690.0,17628.1,0.7533,cloud_heavy
2385,9,99,14581.9,17498.3,0.8033,cloud_heavy
2386,10,99,14550.9,17461.1,0.8504,cloud_heavy
2387,11,99,15979.4,19175.3,0.8912,cloud_heavy
2388,12,99,16495.1,19794.1,0.923,cloud_heavy
2389,13,99,16121.0,19345.1,0.9431,cloud_heavy
2390,14,99,15252.9,18303.5,0.95,cloud_heavy
2391,15,99,16484.6,19781.6,0.9431,cloud_heavy
2392,16,99,15162.8,18195.4,0.923,cloud_heavy
2393,17,99,15810.4,18972.4,0.8912,cloud_heavy
2394,18,99,14881.8,17858.1,0.8504,cloud_heavy
2395,19,99,14338.7,17206.4,0.8033,cloud_heavy
2396,20,99,14203.8,17044.6,0.7533,cloud_heavy
2397,21,99,13856.7,16628.1,0.7032,cloud_heavy
2398,22,99,13234.1,15880.9,0.6556,cloud_heavy
2399,23,99,13328.1,15993.8,0.6123,cloud_heavy
2400,0,100,11745.4,14094.5,0.4829,cloud_heavy
2401,1,100,12396.5,14875.8,0.4978,cloud_heavy
2402,2,100,12328.3,14794.0,0.5177,cloud_heavy
2403,3,100,12199.0,14638.8,0.5431,cloud_heavy
2404,4,100,12418.9,14902.7,0.5747,cloud_heavy
2405,5,100,12449.5,14939.4,0.6123,cloud_heavy
2406,6,100,13612.6,16335.1,0.6556,cloud_heavy
2407,7,100,13785.1,16542.1,0.7032,cloud_heavy
2408,8,100,13370.2,16044.3,0.7533,cloud_heavy
2409,9,100,14616.9,17540.2,0.8033,cloud_heavy
2410,10,100,14875.5,17850.6,0.8504,cloud_heavy
2411,11,100,16405.7,19686.9,0.8912,cloud_heavy
2412,12,100,15142.3,18170.7,0.923,cloud_heavy
2413,13,100,15444.7,18533.7,0.9431,cloud_heavy
2414,14,100,16745.9,20095.1,0.95,cloud_heavy
2415,15,100,16799.8,20159.8,0.9431,cloud_heavy
2416,16,100,15600.8,18721.0,0.923,cloud_heavy
2417,17,100,15368.2,18441.8,0.8912,cloud_heavy
2418,18,100,15571.5,18685.7,0.8504,cloud_heavy
2419,19,100,13818.5,16582.2,0.8033,cloud_heavy
2420,20,100,13590.9,16309.1,0.7533,cloud_heavy
2421,21,100,13816.0,16579.2,0.7032,cloud_heavy
2422,22,100,14122.4,16946.9,0.6556,cloud_heavy
2423,23,100,12925.6,15510.8,0.6123,cloud_heavy
2424,0,101,11940.8,14328.9,0.4829,cloud_heavy
2425,1,101,12452.0,14942.4,0.4978,cloud_heavy
2426,2,101,12997.9,15597.5,0.5177,cloud_heavy
2427,3,101,12244.1,14692.9,0.5431,cloud_heavy
2428,4,101,12743.7,15292.4,0.5747,cloud_heavy
2429,5,101,13812.7,16575.3,0.6123,cloud_heavy
2430,6,101,12878.7,15454.4,0.6556,cloud_heavy
2431,7,101,14362.9,17235.4,0.7032,cloud_heavy
2432,8,101,13954.9,16745.9,0.7533,cloud_heavy
2433,9,101,14901.3,17881.5,0.8033,cloud_heavy
2434,10,101,15177.5,18213.0,0.8504,cloud_heavy
2435,11,101,15215.0,18258.0,0.8912,cloud_heavy
2436,12,101,15486.8,18584.2,0.923,cloud_heavy
2437,13,101,16276.6,19531.9,0.9431,cloud_heavy
2438,14,101,16690.3,20028.3,0.95,cloud_heavy
2439,15,101,16079.9,19295.9,0.9431,cloud_heavy
2440,16,101,15991.0,19189.2,0.923,cloud_heavy
2441,17,101,15933.7,19120.4,0.8912,cloud_heavy
2442,18,101,14843.2,17811.8,0.8504,cloud_heavy
2443,19,101,15185.3,18222.3,0.8033,cloud_heavy
2444,20,101,14748.5,17698.2,0.7533,cloud_heavy
2445,21,101,15021.7,18026.0,0.7032,cloud_heavy
2446,22,101,13342.6,16011.2,0.6556,cloud_heavy
2447,23,101,12916.9,15500.2,0.6123,cloud_heavy
2448,0,102,12179.3,14615.2,0.4829,cloud_heavy
2449,1,102,12338.3,14806.0,0.4978,cloud_heavy
2450,2,102,12028.9,14434.7,0.5177,cloud_heavy
2451,3,102,12309.0,14770.8,0.5431,cloud_heavy
2452,4,102,12957.1,15548.6,0.5747,cloud_heavy
2453,5,102,12771.7,15326.0,0.6123,cloud_heavy
2454,6,102,13328.7,15994.5,0.6556,cloud_heavy
2455,7,102,13970.8,16764.9,0.7032,cloud_heavy
2456,8,102,14824.7,17789.7,0.7533,cloud_heavy
2457,9,102,14586.2,17503.4,0.8033,cloud_heavy
2458,10,102,14443.8,17332.5,0.8504,cloud_heavy
2459,11,102,14764.5,17717.4,0.8912,cloud_heavy
2460,12,102,15354.5,18425.4,0.923,cloud_heavy
2461,13,102,15506.8,18608.2,0.9431,cloud_heavy
2462,14,102,16131.1,19357.3,0.95,cloud_heavy
2463,15,102,15567.0,18680.4,0.9431,cloud_heavy
2464,16,102,15621.0,18745.2,0.923,cloud_heavy
2465,17,102,15301.5,18361.8,0.8912,cloud_heavy
2466,18,102,15086.8,18104.1,0.8504,cloud_heavy
2467,19,102,15445.0,18534.0,0.8033,cloud_heavy
2468,20,102,14680.5,17616.6,0.7533,cloud_heavy
2469,21,102,13940.1,16728.1,0.7032,cloud_heavy
2470,22,102,13308.3,15969.9,0.6556,cloud_heavy
2471,23,102,12926.6,15511.9,0.6123,cloud_heavy
2472,0,103,11930.1,14316.1,0.473,cloud_heavy
2473,1,103,12119.0,14542.8,0.4835,cloud_heavy
2474,2,103,11710.5,14052.6,0.4974,cloud_heavy
2475,3,103,12215.8,14658.9,0.5152,cloud_heavy
2476,4,103,11649.6,13979.5,0.5373,cloud_heavy
2477,5,103,12728.7,15274.5,0.5636,cloud_heavy
2478,6,103,13222.6,15867.2,0.5939,cloud_heavy
2479,7,103,13122.8,15747.3,0.6272,cloud_heavy
2480,8,103,14295.7,17154.8,0.6623,cloud_heavy
2481,9,103,13512.6,16215.1,0.6973,cloud_heavy
2482,10,103,14275.3,17130.4,0.7303,cloud_heavy
2483,11,103,14430.8,17316.9,0.7589,cloud_heavy
2484,12,103,14606.7,17528.1,0.7811,cloud_heavy
2485,13,103,14729.9,17675.8,0.7952,cloud_heavy
2486,14,103,14872.6,17847.2,0.8,cloud_heavy
2487,15,103,15156.5,18187.9,0.7952,cloud_heavy
2488,16,103,15256.4,18307.7,0.7811,cloud_heavy
2489,17,103,14445.3,17334.4,0.7589,cloud_heavy
2490,18,103,14529.7,17435.6,0.7303,cloud_heavy
2491,19,103,13587.3,16304.8,0.6973,cloud_heavy
2492,20,103,13868.4,16642.1,0.6623,cloud_heavy
2493,21,103,12931.4,15517.7,0.6272,cloud_heavy
2494,22,103,13350.0,16020.0,0.5939,cloud_heavy
2495,23,103,13487.2,16184.7,0.5636,cloud_heavy
2496,0,104,11770.7,14124.8,0.473,cloud_heavy
2497,1,104,11126.9,13352.3,0.4835,cloud_heavy
2498,2,104,11840.3,14208.4,0.4974,cloud_heavy
2499,3,104,12653.4,15184.0,0.5152,cloud_heavy
2500,4,104,12611.6,15133.9,0.5373,cloud_heavy
2501,5,104,12742.9,15291.4,0.5636,cloud_heavy
2502,6,104,13318.2,15981.9,0.5939,cloud_heavy
2503,7,104,13426.3,16111.6,0.6272,cloud_heavy
2504,8,104,14052.1,16862.6,0.6623,cloud_heavy
2505,9,104,14262.4,17114.9,0.6973,cloud_heavy
2506,10,104,14830.3,17796.3,0.7303,cloud_heavy
2507,11,104,14601.8,17522.2,0.7589,cloud_heavy
2508,12,104,15048.7,18058.5,0.7811,cloud_heavy
2509,13,104,14644.4,17573.2,0.7952,cloud_heavy
2510,14,104,14557.5,17469.0,0.8,cloud_heavy
2511,15,104,15537.4,18644.8,0.7952,cloud_heavy
2512,16,104,14745.9,17695.0,0.7811,cloud_heavy
2513,17,104,14795.1,17754.1,0.7589,cloud_heavy
2514,18,104,14235.4,17082.5,0.7303,cloud_heavy
2515,19,104,13635.3,16362.4,0.6973,cloud_heavy
2516,20,104,13561.3,16273.6,0.6623,cloud_heavy
2517,21,104,13804.1,16564.9,0.6272,cloud_heavy
2518,22,104,13142.4,15770.9,0.5939,cloud_heavy
2519,23,104,11999.0,14398.8,0.5636,cloud_heavy
2520,0,105,11827.8,14193.4,0.4829,cloud_heavy
2521,1,105,12686.3,15223.6,0.4978,cloud_heavy
2522,2,105,12146.8,14576.1,0.5177,cloud_heavy
2523,3,105,11786.7,14144.0,0.5431,cloud_heavy
2524,4,105,13474.2,16169.1,0.5747,cloud_heavy
2525,5,105,13365.0,16037.9,0.6123,cloud_heavy
2526,6,105,13466.6,16159.9,0.6556,cloud_heavy
2527,7,105,13778.1,16533.7,0.7032,cloud_heavy
2528,8,105,14862.1,17834.5,0.7533,cloud_heavy
2529,9,105,14614.1,17536.9,0.8033,cloud_heavy
2530,10,105,15815.5,18978.6,0.8504,cloud_heavy
2531,11,105,15920.1,19104.1,0.8912,cloud_heavy
2532,12,105,16074.6,19289.5,0.923,cloud_heavy
2533,13,105,16213.2,19455.9,0.9431,cloud_heavy
2534,14,105,16121.2,19345.4,0.95,cloud_heavy
2535,15,105,16649.1,19979.0,0.9431,cloud_heavy
2536,16,105,15543.2,18651.8,0.923,cloud_heavy
2537,17,105,14903.0,17883.6,0.8912,cloud_heavy
2538,18,105,15570.6,18684.8,0.8504,cloud_heavy
2539,19,105,15136.9,18164.3,0.8033,cloud_heavy
2540,20,105,14602.0,17522.4,0.7533,cloud_heavy
2541,21,105,14103.8,16924.5,0.7032,cloud_heavy
2542,22,105,13365.1,16038.2,0.6556,cloud_heavy
2543,23,105,13406.2,16087.5,0.6123,cloud_heavy
2544,0,106,11888.4,14266.1,0.4829,cloud_heavy
2545,1,106,11866.4,14239.7,0.4978,cloud_heavy
2546,2,106,12110.8,14533.0,0.5177,cloud_heavy
2547,3,106,13215.0,15858.0,0.5431,cloud_heavy
2548,4,106,12086.5,14503.8,0.5747,cloud_heavy
2549,5,106,13293.2,15951.8,0.6123,cloud_heavy
2550,6,106,12815.1,15378.2,0.6556,cloud_heavy
2551,7,106,13888.1,16665.7,0.7032,cloud_heavy
2552,8,106,14207.4,17048.9,0.7533,cloud_heavy
2553,9,106,13926.4,16711.7,0.8033,cloud_heavy
2554,10,106,15467.2,18560.7,0.8504,cloud_heavy
2555,11,106,15486.6,18584.0,0.8912,cloud_heavy
2556,12,106,14952.5,17943.0,0.923,cloud_heavy
2557,13,106,16549.3,19859.2,0.9431,cloud_heavy
2558,14,106,16903.9,20284.7,0.95,cloud_heavy
2559,15,106,16864.4,20237.3,0.9431,cloud_heavy
2560,16,106,16129.3,19355.1,0.923,cloud_heavy
2561,17,106,15686.9,18824.3,0.8912,cloud_heavy
2562,18,106,15898.0,19077.6,0.8504,cloud_heavy
2563,19,106,15605.4,18726.5,0.8033,cloud_heavy
2564,20,106,14884.2,17861.0,0.7533,cloud_heavy
2565,21,106,13539.8,16247.7,0.7032,cloud_heavy
2566,22,106,13576.4,16291.7,0.6556,cloud_heavy
2567,23,106,13269.5,15923.4,0.6123,cloud_heavy
2568,0,107,11258.4,13510.1,0.4829,cloud_heavy
2569,1,107,12212.0,14654.4,0.4978,cloud_heavy
2570,2,107,13058.8,15670.6,0.5177,cloud_heavy
2571,3,107,12698.9,15238.7,0.5431,cloud_heavy
2572,4,107,13313.7,15976.5,0.5747,cloud_heavy
2573,5,107,13168.7,15802.4,0.6123,cloud_heavy
2574,6,107,13465.3,16158.3,0.6556,cloud_heavy
2575,7,107,14092.7,16911.3,0.7032,cloud_heavy
2576,8,107,14042.3,16850.8,0.7533,cloud_heavy
2577,9,107,14426.1,17311.3,0.8033,cloud_heavy
2578,10,107,15869.6,19043.5,0.8504,cloud_heavy
2579,11,107,16310.2,19572.2,0.8912,cloud_heavy
2580,12,107,15483.0,18579.6,0.923,cloud_heavy
2581,13,107,16611.5,19933.8,0.9431,cloud_heavy
2582,14,107,16164.0,19396.8,0.95,cloud_heavy
2583,15,107,16307.3,19568.8,0.9431,cloud_heavy
2584,16,107,16177.8,19413.3,0.923,cloud_heavy
2585,17,107,16132.5,19359.1,0.8912,cloud_heavy
2586,18,107,15326.8,18392.1,0.8504,cloud_heavy
2587,19,107,15484.1,18580.9,0.8033,cloud_heavy
2588,20,107,14528.3,17433.9,0.7533,cloud_heavy
2589,21,107,14194.2,17033.1,0.7032,cloud_heavy
2590,22,107,13157.6,15789.1,0.6556,cloud_heavy
2591,23,107,13945.0,16734.0,0.6123,cloud_heavy
2592,0,108,12072.5,14487.0,0.4829,cloud_heavy
2593,1,108,12300.0,14760.0,0.4978,cloud_heavy
2594,2,108,11635.4,13962.5,0.5177,cloud_heavy
2595,3,108,12152.2,14582.6,0.5431,cloud_heavy
2596,4,108,13223.6,15868.4,0.5747,cloud_heavy
2597,5,108,13209.6,15851.5,0.6123,cloud_heavy
2598,6,108,12720.1,15264.1,0.6556,cloud_heavy
2599,7,108,14367.3,17240.8,0.7032,cloud_heavy
2600,8,108,14159.8,16991.8,0.7533,cloud_heavy
2601,9,108,15484.6,18581.5,0.8033,cloud_heavy
2602,10,108,15248.5,18298.2,0.8504,cloud_heavy
2603,11,108,15761.4,18913.7,0.8912,cloud_heavy
2604,12,108,16521.8,19826.2,0.923,cloud_heavy
2605,13,108,15708.1,18849.7,0.9431,cloud_heavy
2606,14,108,15723.5,18868.2,0.95,cloud_heavy
2607,15,108,16047.6,19257.1,0.9431,cloud_heavy
2608,16,108,16353.4,19624.1,0.923,cloud_heavy
2609,17,108,15039.8,18047.7,0.8912,cloud_heavy
2610,18,108,14523.7,17428.5,0.8504,cloud_heavy
2611,19,108,15222.7,18267.3,0.8033,cloud_heavy
2612,20,108,14134.3,16961.1,0.7533,cloud_heavy
2613,21,108,13769.4,16523.3,0.7032,cloud_heavy
2614,22,108,12743.2,15291.8,0.6556,cloud_heavy
2615,23,108,12830.1,15396.1,0.6123,cloud_heavy
2616,0,109,11902.0,14282.4,0.4829,cloud_heavy
2617,1,109,12378.5,14854.2,0.4978,cloud_heavy
2618,2,109,11942.3,14330.8,0.5177,cloud_heavy
2619,3,109,13079.2,15695.1,0.5431,cloud_heavy
2620,4,109,12488.3,14986.0,0.5747,cloud_heavy
2621,5,109,12828.4,15394.1,0.6123,cloud_heavy
2622,6,109,14117.3,16940.8,0.6556,cloud_heavy
2623,7,109,14021.7,16826.1,0.7032,cloud_heavy
2624,8,109,14156.3,16987.5,0.7533,cloud_heavy
2625,9,109,14786.5,17743.8,0.8033,cloud_heavy
2626,10,109,15909.4,19091.3,0.8504,cloud_heavy
2627,11,109,16354.3,19625.2,0.8912,cloud_heavy
2628,12,109,15566.4,18679.7,0.923,cloud_heavy
2629,13,109,16122.2,19346.6,0.9431,cloud_heavy
2630,14,109,16250.1,19500.1,0.95,cloud_heavy
2631,15,109,15665.1,18798.2,0.9431,cloud_heavy
2632,16,109,15930.8,19116.9,0.923,cloud_heavy
2633,17,109,15667.7,18801.3,0.8912,cloud_heavy
2634,18,109,15811.8,18974.1,0.8504,cloud_heavy
2635,19,109,15393.7,18472.5,0.8033,cloud_heavy
2636,20,109,14252.5,17103.0,0.7533,cloud_heavy
2637,21,109,13843.9,16612.7,0.7032,cloud_heavy
2638,22,109,13763.8,16516.6,0.6556,cloud_heavy
2639,23,109,12866.9,15440.3,0.6123,cloud_heavy
2640,0,110,12022.5,14427.1,0.473,cloud_heavy
2641,1,110,11878.9,14254.7,0.4835,cloud_heavy
2642,2,110,11688.2,14025.8,0.4974,cloud_heavy
2643,3,110,11852.1,14222.6,0.5152,cloud_heavy
2644,4,110,12944.3,15533.1,0.5373,cloud_heavy
2645,5,110,12589.1,15106.9,0.5636,cloud_heavy
2646,6,110,13563.2,16275.9,0.5939,cloud_heavy
2647,7,110,13030.0,15636.0,0.6272,cloud_heavy
2648,8,110,13675.3,16410.4,0.6623,cloud_heavy
2649,9,110,14875.8,17851.0,0.6973,cloud_heavy
2650,10,110,13732.9,16479.5,0.7303,cloud_heavy
2651,11,110,13623.8,16348.6,0.7589,cloud_heavy
2652,12,110,15216.3,18259.6,0.7811,cloud_heavy
2653,13,110,14413.9,17296.7,0.7952,cloud_heavy
2654,14,110,14815.8,17778.9,0.8,cloud_heavy
2655,15,110,14520.7,17424.9,0.7952,cloud_heavy
2656,16,110,14768.7,17722.4,0.7811,cloud_heavy
2657,17,110,14034.3,16841.2,0.7589,cloud_heavy
2658,18,110,14106.2,16927.5,0.7303,cloud_heavy
2659,19,110,14066.8,16880.2,0.6973,cloud_heavy
2660,20,110,13146.8,15776.2,0.6623,cloud_heavy
2661,21,110,12956.0,15547.2,0.6272,cloud_heavy
2662,22,110,12792.3,15350.8,0.5939,cloud_heavy
2663,23,110,12106.2,14527.5,0.5636,cloud_heavy
2664,0,111,11664.2,13997.0,0.473,cloud_heavy
2665,1,111,11952.8,14343.3,0.4835,cloud_heavy
2666,2,111,11894.0,14272.8,0.4974,cloud_heavy
2667,3,111,12103.1,14523.7,0.5152,cloud_heavy
2668,4,111,12398.3,14878.0,0.5373,cloud_heavy
2669,5,111,12399.6,14879.5,0.5636,cloud_heavy
2670,6,111,13195.1,15834.1,0.5939,cloud_heavy
2671,7,111,13804.1,16564.9,0.6272,cloud_heavy
2672,8,111,13368.0,16041.6,0.6623,cloud_heavy
2673,9,111,14081.6,16897.9,0.6973,cloud_heavy
2674,10,111,14080.8,16897.0,0.7303,cloud_heavy
2675,11,111,14604.7,17525.6,0.7589,cloud_heavy
2676,12,111,15339.0,18406.8,0.7811,cloud_heavy
2677,13,111,15006.1,18007.3,0.7952,cloud_heavy
2678,14,111,14036.3,16843.5,0.8,cloud_heavy
2679,15,111,14981.9,17978.2,0.7952,cloud_heavy
2680,16,111,15192.7,18231.2,0.7811,cloud_heavy
2681,17,111,14350.3,17220.3,0.7589,cloud_heavy
2682,18,111,14606.4,17527.7,0.7303,cloud_heavy
2683,19,111,13592.2,16310.6,0.6973,cloud_heavy
2684,20,111,12952.7,15543.2,0.6623,cloud_heavy
2685,21,111,13290.0,15948.0,0.6272,cloud_heavy
2686,22,111,12245.9,14695.1,0.5939,cloud_heavy
2687,23,111,12557.4,15068.9,0.5636,cloud_heavy
2688,0,112,12364.3,14837.2,0.4829,cloud_heavy
2689,1,112,11352.5,13622.9,0.4978,cloud_heavy
2690,2,112,11755.9,14107.1,0.5177,cloud_heavy
2691,3,112,12073.9,14488.7,0.5431,cloud_heavy
2692,4,112,12725.9,15271.1,0.5747,cloud_heavy
2693,5,112,12953.1,15543.8,0.6123,cloud_heavy
2694,6,112,14061.3,16873.6,0.6556,cloud_heavy
2695,7,112,14332.3,17198.7,0.7032,cloud_heavy
2696,8,112,14608.5,17530.2,0.7533,cloud_heavy
2697,9,112,14920.5,17904.6,0.8033,cloud_heavy
2698,10,112,15469.2,18563.0,0.8504,cloud_heavy
2699,11,112,15260.2,18312.2,0.8912,cloud_heavy
2700,12,112,16367.8,19641.4,0.923,cloud_heavy
2701,13,112,15604.2,18725.0,0.9431,cloud_heavy
2702,14,112,16612.4,19934.9,0.95,cloud_heavy
2703,15,112,16717.2,20060.6,0.9431,cloud_heavy
2704,16,112,16058.4,19270.1,0.923,cloud_heavy
2705,17,112,15582.4,18698.9,0.8912,cloud_heavy
2706,18,112,15472.4,18566.9,0.8504,cloud_heavy
2707,19,112,13580.3,16296.4,0.8033,cloud_heavy
2708,20,112,14525.2,17430.2,0.7533,cloud_heavy
2709,21,112,13886.0,16663.1,0.7032,cloud_heavy
2710,22,112,13474.4,16169.3,0.6556,cloud_heavy
2711,23,112,13374.4,16049.3,0.6123,cloud_heavy
2712,0,113,11878.0,14253.6,0.4829,cloud_heavy
2713,1,113,11630.5,13956.6,0.4978,cloud_heavy
2714,2,113,12173.3,14608.0,0.5177,cloud_heavy
2715,3,113,12485.0,14981.9,0.5431,cloud_heavy
